ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
332,SD,Hot Springs,Fall River / Custer,November 1,May 31,$93,$59,"October 1, 2017"
332,SD,Hot Springs,Fall River / Custer,June 1,August 31,$133,$59,"October 1, 2017"
332,SD,Hot Springs,Fall River / Custer,September 1,September 30,$98,$59,"October 1, 2017"
333,SD,Rapid City,Pennington,October 1,May 31,$93,$59,"October 1, 2017"
333,SD,Rapid City,Pennington,June 1,August 31,$148,$59,"October 1, 2017"
333,SD,Rapid City,Pennington,September 1,September 30,$93,$59,"October 1, 2017"
334,SD,Sturgis / Spearfish ,Meade / Butte / Lawrence,October 1,May 31,$93,$59,"October 1, 2017"
334,SD,Sturgis / Spearfish ,Meade / Butte / Lawrence,June 1,September 30,$124,$59,"October 1, 2017"
335,TN,Brentwood / Franklin,Williamson,,,$127,$59,"October 1, 2017"
336,TN,Chattanooga ,Hamilton,,,$103,$64,"October 1, 2017"
338,TN,Knoxville,Knox,,,$98,$59,"October 1, 2017"
339,TN,Memphis,Shelby,,,$117,$59,"October 1, 2017"
340,TN,Nashville,Davidson,October 1,June 30,$170,$59,"October 1, 2017"
340,TN,Nashville,Davidson,July 1,August 31,$162,$59,"October 1, 2017"
340,TN,Nashville,Davidson,September 1,September 30,$170,$59,"October 1, 2017"
342,TX,Arlington / Fort Worth / Grapevine,Tarrant County / City of Grapevine,,,$163,$59,"October 1, 2017"
343,TX,Austin,Travis,October 1,December 31,$146,$59,"October 1, 2017"
343,TX,Austin,Travis,January 1,March 31,$165,$59,"October 1, 2017"
343,TX,Austin,Travis,April 1,September 30,$146,$59,"October 1, 2017"
486,TX,Big Spring,Howard,October 1,October 31,$97,$54,"October 1, 2017"
486,TX,Big Spring,Howard,November 1,March 31,$93,$54,"October 1, 2017"
486,TX,Big Spring,Howard,April 1,September 30,$97,$54,"October 1, 2017"
344,TX,College Station,Brazos,,,$107,$59,"October 1, 2017"
345,TX,Corpus Christi,Nueces,,,$101,$59,"October 1, 2017"
346,TX,Dallas,Dallas ,October 1,December 31,$142,$64,"October 1, 2017"
346,TX,Dallas,Dallas ,January 1,June 30,$155,$64,"October 1, 2017"
346,TX,Dallas,Dallas ,July 1,September 30,$142,$64,"October 1, 2017"
347,TX,El Paso,El Paso,,,$98,$59,"October 1, 2017"
348,TX,Galveston,Galveston,October 1,May 31,$99,$64,"October 1, 2017"
348,TX,Galveston,Galveston,June 1,August 31,$121,$64,"October 1, 2017"
348,TX,Galveston,Galveston,September 1,September 30,$99,$64,"October 1, 2017"
350,TX,Houston (L.B. Johnson Space Center),Montgomery / Fort Bend / Harris,October 1,January 31,$121,$59,"October 1, 2017"
350,TX,Houston (L.B. Johnson Space Center),Montgomery / Fort Bend / Harris,February 1,May 31,$137,$59,"October 1, 2017"
350,TX,Houston (L.B. Johnson Space Center),Montgomery / Fort Bend / Harris,June 1,September 30,$121,$59,"October 1, 2017"
471,TX,Midland,Midland,,,$105,$64,"October 1, 2017"
492,TX,Pecos,Reeves,,,$105,$54,"October 1, 2017"
354,TX,Plano,Collin,,,$120,$59,"October 1, 2017"
355,TX,Round Rock ,Williamson,,,$101,$59,"October 1, 2017"
356,TX,San Antonio,Bexar,,,$124,$64,"October 1, 2017"
357,TX,South Padre Island,Cameron,October 1,February 28,$93,$59,"October 1, 2017"
357,TX,South Padre Island,Cameron,March 1,May 31,$100,$59,"October 1, 2017"
357,TX,South Padre Island,Cameron,June 1,August 31,$110,$59,"October 1, 2017"
357,TX,South Padre Island,Cameron,September 1,September 30,$93,$59,"October 1, 2017"
358,TX,Waco,McLennan,,,$102,$59,"October 1, 2017"
474,UT,Moab,Grand,October 1,October 31,$168,$64,"October 1, 2017"
474,UT,Moab,Grand,November 1,February 28,$93,$64,"October 1, 2017"
474,UT,Moab,Grand,March 1,September 30,$168,$64,"October 1, 2017"
360,UT,Park City,Summit,October 1,November 30,$130,$74,"October 1, 2017"
360,UT,Park City,Summit,December 1,March 31,$254,$74,"October 1, 2017"
360,UT,Park City,Summit,April 1,September 30,$130,$74,"October 1, 2017"
361,UT,Provo,Utah,,,$100,$59,"October 1, 2017"
362,UT,Salt Lake City,Salt Lake / Tooele,October 1,December 31,$117,$59,"October 1, 2017"
362,UT,Salt Lake City,Salt Lake / Tooele,January 1,August 31,$124,$59,"October 1, 2017"
362,UT,Salt Lake City,Salt Lake / Tooele,September 1,September 30,$117,$59,"October 1, 2017"
458,VA,Abingdon,Washington,,,$99,$69,"October 1, 2017"
459,VA,Blacksburg,Montgomery,,,$108,$59,"October 1, 2017"
363,VA,Charlottesville,City of Charlottesville / Albemarle / Greene,,,$128,$69,"October 1, 2017"
428,VA,Loudoun,Loudoun,,,$101,$59,"October 1, 2017"
365,VA,Lynchburg,Campbell / Lynchburg City,,,$97,$59,"October 1, 2017"
368,VA,Richmond,City of Richmond,October 1,October 31,$146,$64,"October 1, 2017"
368,VA,Richmond,City of Richmond,November 1,August 31,$139,$64,"October 1, 2017"
368,VA,Richmond,City of Richmond,September 1,September 30,$146,$64,"October 1, 2017"
369,VA,Roanoke,City limits of Roanoke,,,$107,$59,"October 1, 2017"
371,VA,Virginia Beach,City of Virginia Beach,October 1,May 31,$99,$59,"October 1, 2017"
371,VA,Virginia Beach,City of Virginia Beach,June 1,August 31,$180,$59,"October 1, 2017"
371,VA,Virginia Beach,City of Virginia Beach,September 1,September 30,$99,$59,"October 1, 2017"
372,VA,Wallops Island,Accomack,October 1,June 30,$108,$64,"October 1, 2017"
372,VA,Wallops Island,Accomack,July 1,August 31,$205,$64,"October 1, 2017"
372,VA,Wallops Island,Accomack,September 1,September 30,$108,$64,"October 1, 2017"
373,VA,Warrenton ,Fauquier,,,$97,$59,"October 1, 2017"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,October 1,December 31,$101,$64,"October 1, 2017"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,January 1,August 31,$108,$64,"October 1, 2017"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,September 1,September 30,$101,$64,"October 1, 2017"
377,VT,Burlington / St. Albans / Middlebury,Chittenden / Franklin / Addison,October 1,October 31,$132,$64,"October 1, 2017"
377,VT,Burlington / St. Albans / Middlebury,Chittenden / Franklin / Addison,November 1,April 30,$102,$64,"October 1, 2017"
377,VT,Burlington / St. Albans / Middlebury,Chittenden / Franklin / Addison,May 1,September 30,$132,$64,"October 1, 2017"
378,VT,Manchester,Bennington,October 1,October 31,$124,$69,"October 1, 2017"
378,VT,Manchester,Bennington,November 1,June 30,$104,$69,"October 1, 2017"
378,VT,Manchester,Bennington,July 1,September 30,$124,$69,"October 1, 2017"
379,VT,Montpelier,Washington,,,$125,$74,"October 1, 2017"
380,VT,Stowe ,Lamoille,,,$135,$74,"October 1, 2017"
381,VT,White River Junction,Windsor,October 1,October 31,$111,$69,"October 1, 2017"
381,VT,White River Junction,Windsor,November 1,May 31,$96,$69,"October 1, 2017"
381,VT,White River Junction,Windsor,June 1,September 30,$111,$69,"October 1, 2017"
384,WA,Everett / Lynnwood,Snohomish,October 1,May 31,$112,$64,"October 1, 2017"
384,WA,Everett / Lynnwood,Snohomish,June 1,August 31,$135,$64,"October 1, 2017"
384,WA,Everett / Lynnwood,Snohomish,September 1,September 30,$112,$64,"October 1, 2017"
385,WA,Ocean Shores,Grays Harbor,October 1,June 30,$101,$69,"October 1, 2017"
385,WA,Ocean Shores,Grays Harbor,July 1,August 31,$128,$69,"October 1, 2017"
385,WA,Ocean Shores,Grays Harbor,September 1,September 30,$101,$69,"October 1, 2017"
386,WA,Olympia / Tumwater,Thurston,October 1,October 31,$112,$69,"October 1, 2017"
386,WA,Olympia / Tumwater,Thurston,November 1,August 31,$128,$69,"October 1, 2017"
386,WA,Olympia / Tumwater,Thurston,September 1,September 30,$112,$69,"October 1, 2017"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,October 1,June 30,$107,$74,"October 1, 2017"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,July 1,August 31,$159,$74,"October 1, 2017"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,September 1,September 30,$107,$74,"October 1, 2017"
475,WA,Richland / Pasco,Benton / Franklin,,,$96,$59,"October 1, 2017"
389,WA,Seattle,King,October 1,May 31,$179,$74,"October 1, 2017"
389,WA,Seattle,King,June 1,September 30,$244,$74,"October 1, 2017"
390,WA,Spokane,Spokane,,,$102,$64,"October 1, 2017"
391,WA,Tacoma,Pierce,,,$117,$64,"October 1, 2017"
392,WA,Vancouver,Clark / Cowlitz / Skamania,October 1,October 31,$182,$64,"October 1, 2017"
392,WA,Vancouver,Clark / Cowlitz / Skamania,November 1,February 28,$149,$64,"October 1, 2017"
392,WA,Vancouver,Clark / Cowlitz / Skamania,March 1,September 30,$182,$64,"October 1, 2017"
412,WI,Appleton,Outagamie,,,$99,$64,"October 1, 2017"
393,WI,Brookfield / Racine,Waukesha / Racine,,,$104,$59,"October 1, 2017"
396,WI,Madison,Dane,October 1,October 31,$122,$59,"October 1, 2017"
396,WI,Madison,Dane,November 1,January 31,$107,$59,"October 1, 2017"
396,WI,Madison,Dane,February 1,September 30,$122,$59,"October 1, 2017"
397,WI,Milwaukee,Milwaukee,,,$120,$64,"October 1, 2017"
399,WI,Sheboygan,Sheboygan ,October 1,May 31,$93,$59,"October 1, 2017"
399,WI,Sheboygan,Sheboygan ,June 1,August 31,$104,$59,"October 1, 2017"
399,WI,Sheboygan,Sheboygan ,September 1,September 30,$93,$59,"October 1, 2017"
400,WI,Sturgeon Bay,Door,October 1,October 31,$99,$54,"October 1, 2017"
400,WI,Sturgeon Bay,Door,November 1,May 31,$93,$54,"October 1, 2017"
400,WI,Sturgeon Bay,Door,June 1,September 30,$99,$54,"October 1, 2017"
401,WI,Wisconsin Dells,Columbia,October 1,February 28,$100,$59,"October 1, 2017"
401,WI,Wisconsin Dells,Columbia,March 1,August 31,$118,$59,"October 1, 2017"
401,WI,Wisconsin Dells,Columbia,September 1,September 30,$100,$59,"October 1, 2017"
403,WV,Charleston,Kanawha,,,$110,$54,"October 1, 2017"
405,WV,Morgantown,Monongalia,,,$97,$54,"October 1, 2017"
407,WV,Wheeling,Ohio,,,$101,$54,"October 1, 2017"
408,WY,Cody,Park,October 1,March 31,$123,$64,"October 1, 2017"
408,WY,Cody,Park,April 1,May 31,$117,$64,"October 1, 2017"
408,WY,Cody,Park,June 1,September 30,$172,$64,"October 1, 2017"
453,WY,Evanston / Rock Springs,Sweetwater / Uinta,,,$100,$59,"October 1, 2017"
409,WY,Jackson / Pinedale,Teton / Sublette,October 1,May 31,$129,$74,"October 1, 2017"
409,WY,Jackson / Pinedale,Teton / Sublette,June 1,September 30,$205,$74,"October 1, 2017"
