ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
38,CA,Santa Barbara,Santa Barbara,October 1,June 30,$ 148,$ 66,"October 1, 2013"
38,CA,Santa Barbara,Santa Barbara,July 1,August 31,$ 193,$ 66,"October 1, 2013"
38,CA,Santa Barbara,Santa Barbara,September 1,September 30,$ 148,$ 66,"October 1, 2013"
39,CA,Santa Cruz,Santa Cruz,October 1,May 31,$ 122,$ 66,"October 1, 2013"
39,CA,Santa Cruz,Santa Cruz,June 1,August 31,$ 159,$ 66,"October 1, 2013"
39,CA,Santa Cruz,Santa Cruz,September 1,September 30,$ 122,$ 66,"October 1, 2013"
40,CA,Santa Monica ,City limits of Santa Monica,October 1,May 31,$ 183,$ 71,"October 1, 2013"
40,CA,Santa Monica ,City limits of Santa Monica,June 1,August 31,$ 216,$ 71,"October 1, 2013"
40,CA,Santa Monica ,City limits of Santa Monica,September 1,September 30,$ 183,$ 71,"October 1, 2013"
41,CA,Santa Rosa,Sonoma,,,$ 114,$ 61,"October 1, 2013"
42,CA,South Lake Tahoe,El Dorado,,,$ 109,$ 71,"October 1, 2013"
43,CA,Stockton ,San Joaquin,,,$ 89,$ 56,"October 1, 2013"
44,CA,Sunnyvale / Palo Alto / San Jose,Santa Clara,,,$ 144,$ 56,"October 1, 2013"
45,CA,Tahoe City,Placer,,,$ 84,$ 61,"October 1, 2013"
46,CA,Truckee,Nevada ,,,$ 107,$ 71,"October 1, 2013"
47,CA,Visalia / Lemoore,Tulare and Kings,,,$ 84,$ 61,"October 1, 2013"
48,CA,West Sacramento / Davis,Yolo,,,$ 106,$ 51,"October 1, 2013"
49,CA,Yosemite National Park,Mariposa,October 1,May 31,$ 133,$ 71,"October 1, 2013"
49,CA,Yosemite National Park,Mariposa,June 1,August 31,$ 178,$ 71,"October 1, 2013"
49,CA,Yosemite National Park,Mariposa,September 1,September 30,$ 133,$ 71,"October 1, 2013"
50,CO,Aspen,Pitkin,October 1,November 30,$ 122,$ 71,"October 1, 2013"
50,CO,Aspen,Pitkin,December 1,March 31,$ 247,$ 71,"October 1, 2013"
50,CO,Aspen,Pitkin,April 1,May 31,$ 120,$ 71,"October 1, 2013"
50,CO,Aspen,Pitkin,June 1,August 31,$ 213,$ 71,"October 1, 2013"
50,CO,Aspen,Pitkin,September 1,September 30,$ 122,$ 71,"October 1, 2013"
52,CO,Boulder / Broomfield,Boulder and Broomfield,,,$ 111,$ 61,"October 1, 2013"
53,CO,Colorado Springs,El Paso,,,$ 87,$ 66,"October 1, 2013"
54,CO,Cortez,Montezuma,October 1,May 31,$ 87,$ 51,"October 1, 2013"
54,CO,Cortez,Montezuma,June 1,September 30,$ 109,$ 51,"October 1, 2013"
55,CO,Crested Butte / Gunnison,Gunnison,October 1,May 31,$ 83,$ 51,"October 1, 2013"
55,CO,Crested Butte / Gunnison,Gunnison,June 1,August 31,$ 94,$ 51,"October 1, 2013"
55,CO,Crested Butte / Gunnison,Gunnison,September 1,September 30,$ 83,$ 51,"October 1, 2013"
56,CO,Denver / Aurora,"Denver, Adams, Arapahoe, and Jefferson",,,$ 156,$ 66,"October 1, 2013"
427,CO,Douglas County,Douglas,,,$ 104,$ 61,"October 1, 2013"
57,CO,Durango,La Plata,October 1,May 31,$ 97,$ 61,"October 1, 2013"
57,CO,Durango,La Plata,June 1,September 30,$ 138,$ 61,"October 1, 2013"
58,CO,Fort Collins / Loveland,Larimer,,,$ 91,$ 56,"October 1, 2013"
59,CO,Glenwood Springs / Grand Junction,Garfield / Mesa,,,$ 84,$ 51,"October 1, 2013"
61,CO,Montrose,Montrose,October 1,May 31,$ 83,$ 56,"October 1, 2013"
61,CO,Montrose,Montrose,June 1,September 30,$ 92,$ 56,"October 1, 2013"
63,CO,Silverthorne / Breckenridge,Summit,October 1,November 30,$ 92,$ 56,"October 1, 2013"
63,CO,Silverthorne / Breckenridge,Summit,December 1,March 31,$ 132,$ 56,"October 1, 2013"
63,CO,Silverthorne / Breckenridge,Summit,April 1,May 31,$ 86,$ 56,"October 1, 2013"
63,CO,Silverthorne / Breckenridge,Summit,June 1,September 30,$ 92,$ 56,"October 1, 2013"
64,CO,Steamboat Springs,Routt,October 1,November 30,$ 99,$ 56,"October 1, 2013"
64,CO,Steamboat Springs,Routt,December 1,March 31,$ 158,$ 56,"October 1, 2013"
64,CO,Steamboat Springs,Routt,April 1,September 30,$ 99,$ 56,"October 1, 2013"
65,CO,Telluride,San Miguel,October 1,November 30,$ 107,$ 71,"October 1, 2013"
65,CO,Telluride,San Miguel,December 1,March 31,$ 222,$ 71,"October 1, 2013"
65,CO,Telluride,San Miguel,April 1,May 31,$ 129,$ 71,"October 1, 2013"
65,CO,Telluride,San Miguel,June 1,September 30,$ 221,$ 71,"October 1, 2013"
66,CO,Vail,Eagle,October 1,November 30,$ 114,$ 71,"October 1, 2013"
66,CO,Vail,Eagle,December 1,March 31,$ 297,$ 71,"October 1, 2013"
66,CO,Vail,Eagle,April 1,August 31,$ 142,$ 71,"October 1, 2013"
66,CO,Vail,Eagle,September 1,September 30,$ 114,$ 71,"October 1, 2013"
67,CT,Bridgeport / Danbury,Fairfield,,,$ 121,$ 71,"October 1, 2013"
68,CT,Cromwell / Old Saybrook,Middlesex,,,$ 92,$ 61,"October 1, 2013"
69,CT,Hartford,Hartford,,,$ 112,$ 56,"October 1, 2013"
70,CT,Lakeville / Salisbury,Litchfield ,,,$ 100,$ 66,"October 1, 2013"
71,CT,New Haven,New Haven,,,$ 92,$ 61,"October 1, 2013"
72,CT,New London / Groton,New London,,,$ 97,$ 61,"October 1, 2013"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",October 1,October 31,$ 219,$ 71,"October 1, 2013"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",November 1,February 28,$ 184,$ 71,"October 1, 2013"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",March 1,June 30,$ 224,$ 71,"October 1, 2013"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",July 1,August 31,$ 167,$ 71,"October 1, 2013"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",September 1,September 30,$ 219,$ 71,"October 1, 2013"
76,DE,Dover,Kent,October 1,April 30,$ 83,$ 46,"October 1, 2013"
76,DE,Dover,Kent,May 1,September 30,$ 103,$ 46,"October 1, 2013"
77,DE,Lewes,Sussex,October 1,June 30,$ 88,$ 46,"October 1, 2013"
77,DE,Lewes,Sussex,July 1,August 31,$ 133,$ 46,"October 1, 2013"
77,DE,Lewes,Sussex,September 1,September 30,$ 88,$ 46,"October 1, 2013"
78,DE,Wilmington,New Castle,,,$ 115,$ 56,"October 1, 2013"
99,FL,Boca Raton / Delray Beach / Jupiter,Palm Beach / Hendry,October 1,December 31,$ 93,$ 71,"October 1, 2013"
99,FL,Boca Raton / Delray Beach / Jupiter,Palm Beach / Hendry,January 1,April 30,$ 142,$ 71,"October 1, 2013"
99,FL,Boca Raton / Delray Beach / Jupiter,Palm Beach / Hendry,May 1,September 30,$ 93,$ 71,"October 1, 2013"
80,FL,Bradenton,Manatee,October 1,January 31,$ 83,$ 56,"October 1, 2013"
80,FL,Bradenton,Manatee,February 1,April 30,$ 105,$ 56,"October 1, 2013"
80,FL,Bradenton,Manatee,May 1,September 30,$ 83,$ 56,"October 1, 2013"
81,FL,Cocoa Beach,Brevard,,,$ 103,$ 51,"October 1, 2013"
82,FL,Daytona Beach,Volusia,October 1,January 31,$ 83,$ 51,"October 1, 2013"
82,FL,Daytona Beach,Volusia,February 1,July 31,$ 97,$ 51,"October 1, 2013"
82,FL,Daytona Beach,Volusia,August 1,September 30,$ 83,$ 51,"October 1, 2013"
84,FL,Fort Lauderdale,Broward,October 1,December 31,$ 134,$ 71,"October 1, 2013"
84,FL,Fort Lauderdale,Broward,January 1,March 31,$ 180,$ 71,"October 1, 2013"
84,FL,Fort Lauderdale,Broward,April 1,May 31,$ 147,$ 71,"October 1, 2013"
84,FL,Fort Lauderdale,Broward,June 1,September 30,$ 108,$ 71,"October 1, 2013"
85,FL,Fort Myers,Lee,October 1,December 31,$ 88,$ 56,"October 1, 2013"
85,FL,Fort Myers,Lee,January 1,April 30,$ 128,$ 56,"October 1, 2013"
85,FL,Fort Myers,Lee,May 1,September 30,$ 88,$ 56,"October 1, 2013"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa and Walton,October 1,October 31,$ 126,$ 51,"October 1, 2013"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa and Walton,November 1,February 28,$ 83,$ 51,"October 1, 2013"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa and Walton,March 1,May 31,$ 142,$ 51,"October 1, 2013"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa and Walton,June 1,July 31,$ 188,$ 51,"October 1, 2013"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa and Walton,August 1,September 30,$ 126,$ 51,"October 1, 2013"
88,FL,Gainesville,Alachua,,,$ 91,$ 51,"October 1, 2013"
89,FL,Gulf Breeze,Santa Rosa,,,$ 87,$ 51,"October 1, 2013"
91,FL,Key West,Monroe,October 1,November 30,$ 167,$ 71,"October 1, 2013"
91,FL,Key West,Monroe,December 1,January 31,$ 210,$ 71,"October 1, 2013"
91,FL,Key West,Monroe,February 1,April 30,$ 246,$ 71,"October 1, 2013"
91,FL,Key West,Monroe,May 1,September 30,$ 167,$ 71,"October 1, 2013"
95,FL,Miami,Miami-Dade,October 1,December 31,$ 140,$ 66,"October 1, 2013"
95,FL,Miami,Miami-Dade,January 1,March 31,$ 187,$ 66,"October 1, 2013"
95,FL,Miami,Miami-Dade,April 1,May 31,$ 138,$ 66,"October 1, 2013"
95,FL,Miami,Miami-Dade,June 1,September 30,$ 109,$ 66,"October 1, 2013"
96,FL,Naples,Collier,October 1,December 31,$ 121,$ 61,"October 1, 2013"
96,FL,Naples,Collier,January 1,April 30,$ 186,$ 61,"October 1, 2013"
96,FL,Naples,Collier,May 1,September 30,$ 105,$ 61,"October 1, 2013"
98,FL,Orlando,Orange,October 1,December 31,$ 101,$ 56,"October 1, 2013"
98,FL,Orlando,Orange,January 1,April 30,$ 123,$ 56,"October 1, 2013"
98,FL,Orlando,Orange,May 1,September 30,$ 101,$ 56,"October 1, 2013"
100,FL,Panama City,Bay,October 1,February 28,$ 83,$ 51,"October 1, 2013"
100,FL,Panama City,Bay,March 1,July 31,$ 113,$ 51,"October 1, 2013"
100,FL,Panama City,Bay,August 1,September 30,$ 83,$ 51,"October 1, 2013"
101,FL,Pensacola ,Escambia,,,$ 102,$ 46,"October 1, 2013"
102,FL,Punta Gorda,Charlotte,October 1,January 31,$ 83,$ 51,"October 1, 2013"
102,FL,Punta Gorda,Charlotte,February 1,March 31,$ 100,$ 51,"October 1, 2013"
102,FL,Punta Gorda,Charlotte,April 1,September 30,$ 83,$ 51,"October 1, 2013"
103,FL,Sarasota,Sarasota,October 1,January 31,$ 94,$ 56,"October 1, 2013"
103,FL,Sarasota,Sarasota,February 1,April 30,$ 128,$ 56,"October 1, 2013"
103,FL,Sarasota,Sarasota,May 1,September 30,$ 94,$ 56,"October 1, 2013"
104,FL,Sebring,Highlands,October 1,December 31,$ 83,$ 46,"October 1, 2013"
104,FL,Sebring,Highlands,January 1,March 31,$ 117,$ 46,"October 1, 2013"
104,FL,Sebring,Highlands,April 1,September 30,$ 83,$ 46,"October 1, 2013"
105,FL,St. Augustine,St. Johns,,,$ 102,$ 56,"October 1, 2013"
106,FL,Stuart,Martin,October 1,December 31,$ 83,$ 51,"October 1, 2013"
106,FL,Stuart,Martin,January 1,April 30,$ 96,$ 51,"October 1, 2013"
106,FL,Stuart,Martin,May 1,September 30,$ 83,$ 51,"October 1, 2013"
107,FL,Tallahassee,Leon,October 1,December 31,$ 83,$ 46,"October 1, 2013"
107,FL,Tallahassee,Leon,January 1,April 30,$ 94,$ 46,"October 1, 2013"
107,FL,Tallahassee,Leon,May 1,September 30,$ 83,$ 46,"October 1, 2013"
108,FL,Tampa / St. Petersburg,Pinellas and Hillsborough,October 1,December 31,$ 99,$ 51,"October 1, 2013"
108,FL,Tampa / St. Petersburg,Pinellas and Hillsborough,January 1,April 30,$ 116,$ 51,"October 1, 2013"
108,FL,Tampa / St. Petersburg,Pinellas and Hillsborough,May 1,September 30,$ 99,$ 51,"October 1, 2013"
109,FL,Vero Beach,Indian River,October 1,January 31,$ 101,$ 51,"October 1, 2013"
109,FL,Vero Beach,Indian River,February 1,April 30,$ 139,$ 51,"October 1, 2013"
109,FL,Vero Beach,Indian River,May 1,September 30,$ 101,$ 51,"October 1, 2013"
110,GA,Athens,Clarke,,,$ 90,$ 46,"October 1, 2013"
111,GA,Atlanta,"Fulton, Dekalb and Cobb",,,$ 133,$ 56,"October 1, 2013"
413,GA,Augusta,Richmond,,,$ 91,$ 51,"October 1, 2013"
115,GA,Jekyll Island / Brunswick,Glynn,October 1,November 30,$ 143,$ 56,"October 1, 2013"
115,GA,Jekyll Island / Brunswick,Glynn,December 1,February 28,$ 110,$ 56,"October 1, 2013"
115,GA,Jekyll Island / Brunswick,Glynn,March 1,September 30,$ 143,$ 56,"October 1, 2013"
116,GA,Savannah,Chatham,,,$ 98,$ 56,"October 1, 2013"
117,IA,Cedar Rapids,Linn,,,$ 86,$ 51,"October 1, 2013"
476,IA,Dallas County,Dallas,,,$ 109,$ 51,"October 1, 2013"
118,IA,Des Moines,Polk,,,$ 93,$ 51,"October 1, 2013"
466,ID,Bonner's Ferry / Sandpoint,Bonner / Boundary / Shoshone,October 1,June 30,$ 83,$ 61,"October 1, 2013"
466,ID,Bonner's Ferry / Sandpoint,Bonner / Boundary / Shoshone,July 1,August 31,$ 107,$ 61,"October 1, 2013"
466,ID,Bonner's Ferry / Sandpoint,Bonner / Boundary / Shoshone,September 1,September 30,$ 83,$ 61,"October 1, 2013"
120,ID,Coeur d'Alene,Kootenai,October 1,May 31,$ 85,$ 61,"October 1, 2013"
120,ID,Coeur d'Alene,Kootenai,June 1,August 31,$ 126,$ 61,"October 1, 2013"
120,ID,Coeur d'Alene,Kootenai,September 1,September 30,$ 85,$ 61,"October 1, 2013"
467,ID,Driggs / Idaho Falls,Bonneville / Fremont / Teton,,,$ 84,$ 46,"October 1, 2013"
122,ID,Sun Valley / Ketchum,Blaine,October 1,June 30,$ 93,$ 71,"October 1, 2013"
122,ID,Sun Valley / Ketchum,Blaine,July 1,August 31,$ 116,$ 71,"October 1, 2013"
122,ID,Sun Valley / Ketchum,Blaine,September 1,September 30,$ 93,$ 71,"October 1, 2013"
422,IL,Bolingbrook / Romeoville / Lemont,Will,,,$ 88,$ 51,"October 1, 2013"
123,IL,Chicago,Cook and Lake,October 1,November 30,$ 209,$ 71,"October 1, 2013"
123,IL,Chicago,Cook and Lake,December 1,February 28,$ 128,$ 71,"October 1, 2013"
123,IL,Chicago,Cook and Lake,March 1,June 30,$ 186,$ 71,"October 1, 2013"
123,IL,Chicago,Cook and Lake,July 1,August 31,$ 166,$ 71,"October 1, 2013"
123,IL,Chicago,Cook and Lake,September 1,September 30,$ 209,$ 71,"October 1, 2013"
124,IL,Oak Brook Terrace,Dupage,,,$ 100,$ 61,"October 1, 2013"
462,IL,O'Fallon / Fairview Heights / Collinsville,"Bond, Calhoun, Clinton, Jersey, Macoupin, Madison, Monroe and St. Clair",,,$ 108,$ 56,"October 1, 2013"
126,IL,Springfield ,Sangamon,,,$ 85,$ 56,"October 1, 2013"
127,IN,Bloomington ,Monroe,,,$ 102,$ 56,"October 1, 2013"
129,IN,Ft. Wayne,Allen,,,$ 87,$ 56,"October 1, 2013"
414,IN,Hammond / Munster / Merrillville,Lake,,,$ 89,$ 46,"October 1, 2013"
130,IN,Indianapolis / Carmel,"Marion, Hamilton",,,$ 95,$ 61,"October 1, 2013"
131,IN,Lafayette / West Lafayette,Tippecanoe,,,$ 86,$ 51,"October 1, 2013"
134,IN,South Bend,St. Joseph,,,$ 88,$ 56,"October 1, 2013"
137,KS,Kansas City / Overland Park,Wyandotte / Johnson / Leavenworth,,,$ 106,$ 61,"October 1, 2013"
138,KS,Wichita,Sedgwick,,,$ 92,$ 56,"October 1, 2013"
139,KY,Boone County,Boone,,,$ 88,$ 51,"October 1, 2013"
436,KY,Kenton County,Kenton,,,$ 127,$ 56,"October 1, 2013"
140,KY,Lexington,Fayette,,,$ 95,$ 61,"October 1, 2013"
141,KY,Louisville,Jefferson,October 1,January 31,$ 100,$ 61,"October 1, 2013"
141,KY,Louisville,Jefferson,February 1,May 31,$ 115,$ 61,"October 1, 2013"
141,KY,Louisville,Jefferson,June 1,September 30,$ 100,$ 61,"October 1, 2013"
478,LA,Alexandria / Leesville / Natchitoches,Allen / Jefferson Davis / Natchitoches / Rapides / Vernon Parishes,,,$ 84,$ 61,"October 1, 2013"
142,LA,Baton Rouge,East Baton Rouge Parish,,,$ 97,$ 56,"October 1, 2013"
438,LA,Covington / Slidell,St. Tammany Parish,,,$ 91,$ 56,"October 1, 2013"
144,LA,New Orleans,"Orleans, St. Bernard, Jefferson and Plaquemine Parishes",October 1,December 31,$ 140,$ 71,"October 1, 2013"
144,LA,New Orleans,"Orleans, St. Bernard, Jefferson and Plaquemine Parishes",January 1,June 30,$ 151,$ 71,"October 1, 2013"
144,LA,New Orleans,"Orleans, St. Bernard, Jefferson and Plaquemine Parishes",July 1,September 30,$ 108,$ 71,"October 1, 2013"
147,MA,Andover,Essex,,,$ 98,$ 56,"October 1, 2013"
148,MA,Boston / Cambridge,"Suffolk, city of Cambridge",October 1,October 31,$ 237,$ 71,"October 1, 2013"
148,MA,Boston / Cambridge,"Suffolk, city of Cambridge",November 1,March 31,$ 170,$ 71,"October 1, 2013"
148,MA,Boston / Cambridge,"Suffolk, city of Cambridge",April 1,June 30,$ 229,$ 71,"October 1, 2013"
148,MA,Boston / Cambridge,"Suffolk, city of Cambridge",July 1,August 31,$ 207,$ 71,"October 1, 2013"
148,MA,Boston / Cambridge,"Suffolk, city of Cambridge",September 1,September 30,$ 237,$ 71,"October 1, 2013"
149,MA,Burlington / Woburn,Middlesex less the city of Cambridge,,,$ 124,$ 71,"October 1, 2013"
150,MA,Falmouth,City limits of Falmouth,October 1,April 30,$ 103,$ 51,"October 1, 2013"
150,MA,Falmouth,City limits of Falmouth,May 1,June 30,$ 122,$ 51,"October 1, 2013"
150,MA,Falmouth,City limits of Falmouth,July 1,August 31,$ 175,$ 51,"October 1, 2013"
150,MA,Falmouth,City limits of Falmouth,September 1,September 30,$ 103,$ 51,"October 1, 2013"
151,MA,Hyannis,Barnstable less the city of Falmouth,October 1,June 30,$ 93,$ 56,"October 1, 2013"
151,MA,Hyannis,Barnstable less the city of Falmouth,July 1,August 31,$ 147,$ 56,"October 1, 2013"
151,MA,Hyannis,Barnstable less the city of Falmouth,September 1,September 30,$ 93,$ 56,"October 1, 2013"
152,MA,Martha's Vineyard,Dukes,October 1,June 30,$ 128,$ 71,"October 1, 2013"
152,MA,Martha's Vineyard,Dukes,July 1,August 31,$ 264,$ 71,"October 1, 2013"
152,MA,Martha's Vineyard,Dukes,September 1,September 30,$ 128,$ 71,"October 1, 2013"
153,MA,Nantucket,Nantucket,October 1,May 31,$ 138,$ 61,"October 1, 2013"
153,MA,Nantucket,Nantucket,June 1,September 30,$ 267,$ 61,"October 1, 2013"
154,MA,Northampton,Hampshire,,,$ 102,$ 56,"October 1, 2013"
155,MA,Pittsfield,Berkshire,October 1,June 30,$ 110,$ 61,"October 1, 2013"
155,MA,Pittsfield,Berkshire,July 1,August 31,$ 134,$ 61,"October 1, 2013"
155,MA,Pittsfield,Berkshire,September 1,September 30,$ 110,$ 61,"October 1, 2013"
156,MA,Plymouth / Taunton / New Bedford,Plymouth / Bristol,,,$ 98,$ 56,"October 1, 2013"
157,MA,Quincy,Norfolk,,,$ 129,$ 51,"October 1, 2013"
158,MA,Springfield,Hampden,,,$ 102,$ 51,"October 1, 2013"
160,MA,Worcester,Worcester,,,$ 102,$ 61,"October 1, 2013"
161,MD,Aberdeen / Bel Air / Belcamp,Harford,,,$ 93,$ 56,"October 1, 2013"
162,MD,Annapolis,Anne Arundel,October 1,October 31,$ 121,$ 61,"October 1, 2013"
162,MD,Annapolis,Anne Arundel,November 1,April 30,$ 101,$ 61,"October 1, 2013"
162,MD,Annapolis,Anne Arundel,May 1,September 30,$ 121,$ 61,"October 1, 2013"
163,MD,Baltimore City,Baltimore City,October 1,November 30,$ 147,$ 71,"October 1, 2013"
163,MD,Baltimore City,Baltimore City,December 1,February 28,$ 119,$ 71,"October 1, 2013"
163,MD,Baltimore City,Baltimore City,March 1,September 30,$ 147,$ 71,"October 1, 2013"
429,MD,Baltimore County,Baltimore,,,$ 98,$ 61,"October 1, 2013"
164,MD,Cambridge / St. Michaels,Dorchester and Talbot,October 1,October 31,$ 134,$ 61,"October 1, 2013"
164,MD,Cambridge / St. Michaels,Dorchester and Talbot,November 1,March 31,$ 114,$ 61,"October 1, 2013"
