ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
23,CA,Mammoth Lakes,Mono,December 1,June 30,$ 122,$ 76,"October 1, 2018"
23,CA,Mammoth Lakes,Mono,July 1,August 31,$ 135,$ 76,"October 1, 2018"
23,CA,Mammoth Lakes,Mono,September 1,September 30,$ 101,$ 76,"October 1, 2018"
24,CA,Mill Valley / San Rafael / Novato,Marin,,,$ 161,$ 76,"October 1, 2018"
26,CA,Monterey,Monterey,October 1,June 30,$ 154,$ 76,"October 1, 2018"
26,CA,Monterey,Monterey,July 1,August 31,$ 206,$ 76,"October 1, 2018"
26,CA,Monterey,Monterey,September 1,September 30,$ 154,$ 76,"October 1, 2018"
27,CA,Napa,Napa,October 1,October 31,$ 214,$ 66,"October 1, 2018"
27,CA,Napa,Napa,November 1,April 30,$ 164,$ 66,"October 1, 2018"
27,CA,Napa,Napa,May 1,September 30,$ 214,$ 66,"October 1, 2018"
28,CA,Oakhurst,Madera ,October 1,May 31,$ 107,$ 71,"October 1, 2018"
28,CA,Oakhurst,Madera ,June 1,August 31,$ 139,$ 71,"October 1, 2018"
28,CA,Oakhurst,Madera ,September 1,September 30,$ 107,$ 71,"October 1, 2018"
29,CA,Oakland,Alameda,,,$ 175,$ 66,"October 1, 2018"
30,CA,Palm Springs,Riverside,October 1,April 30,$ 137,$ 66,"October 1, 2018"
30,CA,Palm Springs,Riverside,May 1,September 30,$ 106,$ 66,"October 1, 2018"
31,CA,Point Arena / Gualala,Mendocino,,,$ 121,$ 76,"October 1, 2018"
33,CA,Sacramento,Sacramento,,,$ 135,$ 66,"October 1, 2018"
34,CA,San Diego,San Diego,October 1,December 31,$ 160,$ 71,"October 1, 2018"
34,CA,San Diego,San Diego,January 1,July 31,$ 174,$ 71,"October 1, 2018"
34,CA,San Diego,San Diego,August 1,September 30,$ 160,$ 71,"October 1, 2018"
35,CA,San Francisco,San Francisco,October 1,October 31,$ 299,$ 76,"October 1, 2018"
35,CA,San Francisco,San Francisco,November 1,December 31,$ 247,$ 76,"October 1, 2018"
35,CA,San Francisco,San Francisco,January 1,August 31,$ 270,$ 76,"October 1, 2018"
35,CA,San Francisco,San Francisco,September 1,September 30,$ 299,$ 76,"October 1, 2018"
36,CA,San Luis Obispo,San Luis Obispo,,,$ 123,$ 71,"October 1, 2018"
37,CA,San Mateo / Foster City / Belmont,San Mateo,October 1,October 31,$ 211,$ 66,"October 1, 2018"
37,CA,San Mateo / Foster City / Belmont,San Mateo,November 1,December 31,$ 196,$ 66,"October 1, 2018"
37,CA,San Mateo / Foster City / Belmont,San Mateo,January 1,September 30,$ 211,$ 66,"October 1, 2018"
38,CA,Santa Barbara,Santa Barbara,October 1,June 30,$ 168,$ 76,"October 1, 2018"
38,CA,Santa Barbara,Santa Barbara,July 1,August 31,$ 223,$ 76,"October 1, 2018"
38,CA,Santa Barbara,Santa Barbara,September 1,September 30,$ 168,$ 76,"October 1, 2018"
39,CA,Santa Cruz,Santa Cruz,October 1,May 31,$ 126,$ 61,"October 1, 2018"
39,CA,Santa Cruz,Santa Cruz,June 1,August 31,$ 160,$ 61,"October 1, 2018"
39,CA,Santa Cruz,Santa Cruz,September 1,September 30,$ 126,$ 61,"October 1, 2018"
40,CA,Santa Monica ,City limits of Santa Monica,October 1,June 30,$ 247,$ 76,"October 1, 2018"
40,CA,Santa Monica ,City limits of Santa Monica,July 1,August 31,$ 299,$ 76,"October 1, 2018"
40,CA,Santa Monica ,City limits of Santa Monica,September 1,September 30,$ 247,$ 76,"October 1, 2018"
41,CA,Santa Rosa,Sonoma,,,$ 158,$ 71,"October 1, 2018"
42,CA,South Lake Tahoe,El Dorado,October 1,November 30,$ 119,$ 66,"October 1, 2018"
42,CA,South Lake Tahoe,El Dorado,December 1,June 30,$ 128,$ 66,"October 1, 2018"
42,CA,South Lake Tahoe,El Dorado,July 1,August 31,$ 159,$ 66,"October 1, 2018"
42,CA,South Lake Tahoe,El Dorado,September 1,September 30,$ 119,$ 66,"October 1, 2018"
43,CA,Stockton ,San Joaquin,,,$ 116,$ 61,"October 1, 2018"
44,CA,Sunnyvale / Palo Alto / San Jose,Santa Clara,October 1,December 31,$ 229,$ 66,"October 1, 2018"
44,CA,Sunnyvale / Palo Alto / San Jose,Santa Clara,January 1,March 31,$ 239,$ 66,"October 1, 2018"
44,CA,Sunnyvale / Palo Alto / San Jose,Santa Clara,April 1,September 30,$ 229,$ 66,"October 1, 2018"
45,CA,Tahoe City,Placer,,,$ 113,$ 61,"October 1, 2018"
46,CA,Truckee,Nevada ,,,$ 126,$ 76,"October 1, 2018"
47,CA,Visalia,Tulare,,,$ 106,$ 61,"October 1, 2018"
48,CA,West Sacramento / Davis,Yolo,,,$ 125,$ 71,"October 1, 2018"
49,CA,Yosemite National Park,Mariposa,October 1,May 31,$ 120,$ 76,"October 1, 2018"
49,CA,Yosemite National Park,Mariposa,June 1,August 31,$ 139,$ 76,"October 1, 2018"
49,CA,Yosemite National Park,Mariposa,September 1,September 30,$ 120,$ 76,"October 1, 2018"
50,CO,Aspen,Pitkin,October 1,November 30,$ 175,$ 76,"October 1, 2018"
50,CO,Aspen,Pitkin,December 1,March 31,$ 349,$ 76,"October 1, 2018"
50,CO,Aspen,Pitkin,April 1,May 31,$ 151,$ 76,"October 1, 2018"
50,CO,Aspen,Pitkin,June 1,September 30,$ 175,$ 76,"October 1, 2018"
52,CO,Boulder / Broomfield,Boulder / Broomfield,October 1,April 30,$ 131,$ 66,"October 1, 2018"
52,CO,Boulder / Broomfield,Boulder / Broomfield,May 1,August 31,$ 159,$ 66,"October 1, 2018"
52,CO,Boulder / Broomfield,Boulder / Broomfield,September 1,September 30,$ 131,$ 66,"October 1, 2018"
53,CO,Colorado Springs,El Paso,October 1,May 31,$ 105,$ 66,"October 1, 2018"
53,CO,Colorado Springs,El Paso,June 1,August 31,$ 134,$ 66,"October 1, 2018"
53,CO,Colorado Springs,El Paso,September 1,September 30,$ 105,$ 66,"October 1, 2018"
54,CO,Cortez,Montezuma,October 1,May 31,$ 94,$ 61,"October 1, 2018"
54,CO,Cortez,Montezuma,June 1,September 30,$ 118,$ 61,"October 1, 2018"
55,CO,Crested Butte / Gunnison,Gunnison,October 1,November 30,$ 120,$ 76,"October 1, 2018"
55,CO,Crested Butte / Gunnison,Gunnison,December 1,March 31,$ 160,$ 76,"October 1, 2018"
55,CO,Crested Butte / Gunnison,Gunnison,April 1,May 31,$ 103,$ 76,"October 1, 2018"
55,CO,Crested Butte / Gunnison,Gunnison,June 1,September 30,$ 120,$ 76,"October 1, 2018"
56,CO,Denver / Aurora,Denver / Adams / Arapahoe / Jefferson,,,$ 181,$ 76,"October 1, 2018"
427,CO,Douglas ,Douglas,,,$ 127,$ 61,"October 1, 2018"
57,CO,Durango,La Plata,October 1,May 31,$ 105,$ 71,"October 1, 2018"
57,CO,Durango,La Plata,June 1,September 30,$ 153,$ 71,"October 1, 2018"
58,CO,Fort Collins / Loveland,Larimer,,,$ 116,$ 61,"October 1, 2018"
493,CO,Grand Lake,Grand,October 1,November 30,$ 128,$ 76,"October 1, 2018"
493,CO,Grand Lake,Grand,December 1,March 31,$ 196,$ 76,"October 1, 2018"
493,CO,Grand Lake,Grand,April 1,May 31,$ 110,$ 76,"October 1, 2018"
493,CO,Grand Lake,Grand,June 1,September 30,$ 128,$ 76,"October 1, 2018"
61,CO,Montrose,Montrose,,,$ 99,$ 56,"October 1, 2018"
63,CO,Silverthorne / Breckenridge,Summit,October 1,November 30,$ 137,$ 76,"October 1, 2018"
63,CO,Silverthorne / Breckenridge,Summit,December 1,March 31,$ 224,$ 76,"October 1, 2018"
63,CO,Silverthorne / Breckenridge,Summit,April 1,May 31,$ 116,$ 76,"October 1, 2018"
63,CO,Silverthorne / Breckenridge,Summit,June 1,September 30,$ 137,$ 76,"October 1, 2018"
64,CO,Steamboat Springs,Routt,October 1,November 30,$ 100,$ 76,"October 1, 2018"
64,CO,Steamboat Springs,Routt,December 1,March 31,$ 124,$ 76,"October 1, 2018"
64,CO,Steamboat Springs,Routt,April 1,May 31,$ 94,$ 76,"October 1, 2018"
64,CO,Steamboat Springs,Routt,June 1,August 31,$ 131,$ 76,"October 1, 2018"
64,CO,Steamboat Springs,Routt,September 1,September 30,$ 100,$ 76,"October 1, 2018"
65,CO,Telluride,San Miguel,October 1,December 31,$ 218,$ 76,"October 1, 2018"
65,CO,Telluride,San Miguel,January 1,March 31,$ 383,$ 76,"October 1, 2018"
65,CO,Telluride,San Miguel,April 1,September 30,$ 218,$ 76,"October 1, 2018"
66,CO,Vail,Eagle,October 1,November 30,$ 153,$ 76,"October 1, 2018"
66,CO,Vail,Eagle,December 1,March 31,$ 394,$ 76,"October 1, 2018"
66,CO,Vail,Eagle,April 1,June 30,$ 163,$ 76,"October 1, 2018"
66,CO,Vail,Eagle,July 1,August 31,$ 212,$ 76,"October 1, 2018"
66,CO,Vail,Eagle,September 1,September 30,$ 153,$ 76,"October 1, 2018"
67,CT,Bridgeport / Danbury,Fairfield,,,$ 127,$ 66,"October 1, 2018"
68,CT,Cromwell / Old Saybrook,Middlesex,,,$ 95,$ 61,"October 1, 2018"
69,CT,Hartford,Hartford,,,$ 128,$ 61,"October 1, 2018"
71,CT,New Haven,New Haven,,,$ 111,$ 61,"October 1, 2018"
72,CT,New London / Groton,New London,,,$ 105,$ 71,"October 1, 2018"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",October 1,October 31,$ 251,$ 76,"October 1, 2018"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",November 1,February 28,$ 181,$ 76,"October 1, 2018"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",March 1,June 30,$ 251,$ 76,"October 1, 2018"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",July 1,August 31,$ 179,$ 76,"October 1, 2018"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",September 1,September 30,$ 251,$ 76,"October 1, 2018"
76,DE,Dover,Kent,October 1,May 31,$ 94,$ 56,"October 1, 2018"
76,DE,Dover,Kent,June 1,July 31,$ 118,$ 56,"October 1, 2018"
76,DE,Dover,Kent,August 1,September 30,$ 94,$ 56,"October 1, 2018"
77,DE,Lewes,Sussex,October 1,April 30,$ 94,$ 61,"October 1, 2018"
77,DE,Lewes,Sussex,May 1,June 30,$ 131,$ 61,"October 1, 2018"
77,DE,Lewes,Sussex,July 1,August 31,$ 193,$ 61,"October 1, 2018"
77,DE,Lewes,Sussex,September 1,September 30,$ 94,$ 61,"October 1, 2018"
78,DE,Wilmington,New Castle,,,$ 128,$ 56,"October 1, 2018"
99,FL,Boca Raton / Delray Beach / Jupiter,Palm Beach / Hendry,October 1,November 30,$ 121,$ 61,"October 1, 2018"
99,FL,Boca Raton / Delray Beach / Jupiter,Palm Beach / Hendry,December 1,April 30,$ 199,$ 61,"October 1, 2018"
99,FL,Boca Raton / Delray Beach / Jupiter,Palm Beach / Hendry,May 1,September 30,$ 121,$ 61,"October 1, 2018"
80,FL,Bradenton,Manatee,October 1,January 31,$ 107,$ 56,"October 1, 2018"
80,FL,Bradenton,Manatee,February 1,March 31,$ 157,$ 56,"October 1, 2018"
80,FL,Bradenton,Manatee,April 1,September 30,$ 107,$ 56,"October 1, 2018"
81,FL,Cocoa Beach,Brevard,October 1,January 31,$ 128,$ 71,"October 1, 2018"
81,FL,Cocoa Beach,Brevard,February 1,March 31,$ 168,$ 71,"October 1, 2018"
81,FL,Cocoa Beach,Brevard,April 1,September 30,$ 128,$ 71,"October 1, 2018"
82,FL,Daytona Beach,Volusia,October 1,January 31,$ 99,$ 56,"October 1, 2018"
82,FL,Daytona Beach,Volusia,February 1,March 31,$ 131,$ 56,"October 1, 2018"
82,FL,Daytona Beach,Volusia,April 1,July 31,$ 113,$ 56,"October 1, 2018"
82,FL,Daytona Beach,Volusia,August 1,September 30,$ 99,$ 56,"October 1, 2018"
84,FL,Fort Lauderdale,Broward,October 1,December 31,$ 157,$ 66,"October 1, 2018"
84,FL,Fort Lauderdale,Broward,January 1,April 30,$ 208,$ 66,"October 1, 2018"
84,FL,Fort Lauderdale,Broward,May 1,September 30,$ 124,$ 66,"October 1, 2018"
85,FL,Fort Myers,Lee,October 1,January 31,$ 121,$ 61,"October 1, 2018"
85,FL,Fort Myers,Lee,February 1,March 31,$ 214,$ 61,"October 1, 2018"
85,FL,Fort Myers,Lee,April 1,September 30,$ 121,$ 61,"October 1, 2018"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa / Walton,October 1,October 31,$ 143,$ 66,"October 1, 2018"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa / Walton,November 1,February 28,$ 94,$ 66,"October 1, 2018"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa / Walton,March 1,May 31,$ 162,$ 66,"October 1, 2018"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa / Walton,June 1,July 31,$ 229,$ 66,"October 1, 2018"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa / Walton,August 1,September 30,$ 143,$ 66,"October 1, 2018"
88,FL,Gainesville,Alachua,,,$ 106,$ 61,"October 1, 2018"
89,FL,Gulf Breeze,Santa Rosa,October 1,February 28,$ 94,$ 71,"October 1, 2018"
89,FL,Gulf Breeze,Santa Rosa,March 1,May 31,$ 101,$ 71,"October 1, 2018"
89,FL,Gulf Breeze,Santa Rosa,June 1,July 31,$ 129,$ 71,"October 1, 2018"
89,FL,Gulf Breeze,Santa Rosa,August 1,September 30,$ 94,$ 71,"October 1, 2018"
91,FL,Key West,Monroe,October 1,November 30,$ 200,$ 66,"October 1, 2018"
91,FL,Key West,Monroe,December 1,January 31,$ 231,$ 66,"October 1, 2018"
91,FL,Key West,Monroe,February 1,April 30,$ 282,$ 66,"October 1, 2018"
91,FL,Key West,Monroe,May 1,September 30,$ 192,$ 66,"October 1, 2018"
95,FL,Miami,Miami-Dade,October 1,November 30,$ 140,$ 66,"October 1, 2018"
95,FL,Miami,Miami-Dade,December 1,March 31,$ 192,$ 66,"October 1, 2018"
95,FL,Miami,Miami-Dade,April 1,May 31,$ 141,$ 66,"October 1, 2018"
95,FL,Miami,Miami-Dade,June 1,September 30,$ 118,$ 66,"October 1, 2018"
96,FL,Naples,Collier,October 1,November 30,$ 122,$ 66,"October 1, 2018"
96,FL,Naples,Collier,December 1,January 31,$ 161,$ 66,"October 1, 2018"
96,FL,Naples,Collier,February 1,April 30,$ 190,$ 66,"October 1, 2018"
96,FL,Naples,Collier,May 1,September 30,$ 96,$ 66,"October 1, 2018"
98,FL,Orlando,Orange,October 1,December 31,$ 122,$ 66,"October 1, 2018"
98,FL,Orlando,Orange,January 1,March 31,$ 152,$ 66,"October 1, 2018"
98,FL,Orlando,Orange,April 1,September 30,$ 122,$ 66,"October 1, 2018"
100,FL,Panama City,Bay,October 1,February 28,$ 94,$ 66,"October 1, 2018"
100,FL,Panama City,Bay,March 1,May 31,$ 120,$ 66,"October 1, 2018"
100,FL,Panama City,Bay,June 1,August 31,$ 150,$ 66,"October 1, 2018"
100,FL,Panama City,Bay,September 1,September 30,$ 94,$ 66,"October 1, 2018"
101,FL,Pensacola ,Escambia,October 1,February 28,$ 108,$ 61,"October 1, 2018"
101,FL,Pensacola ,Escambia,March 1,May 31,$ 128,$ 61,"October 1, 2018"
101,FL,Pensacola ,Escambia,June 1,July 31,$ 166,$ 61,"October 1, 2018"
101,FL,Pensacola ,Escambia,August 1,September 30,$ 108,$ 61,"October 1, 2018"
102,FL,Punta Gorda,Charlotte,October 1,January 31,$ 94,$ 61,"October 1, 2018"
102,FL,Punta Gorda,Charlotte,February 1,March 31,$ 172,$ 61,"October 1, 2018"
102,FL,Punta Gorda,Charlotte,April 1,September 30,$ 94,$ 61,"October 1, 2018"
103,FL,Sarasota,Sarasota,October 1,November 30,$ 108,$ 61,"October 1, 2018"
103,FL,Sarasota,Sarasota,December 1,April 30,$ 149,$ 61,"October 1, 2018"
103,FL,Sarasota,Sarasota,May 1,September 30,$ 108,$ 61,"October 1, 2018"
104,FL,Sebring,Highlands,,,$ 100,$ 61,"October 1, 2018"
105,FL,St. Augustine,St. Johns,,,$ 125,$ 61,"October 1, 2018"
106,FL,Stuart,Martin,October 1,April 30,$ 120,$ 66,"October 1, 2018"
106,FL,Stuart,Martin,May 1,June 30,$ 97,$ 66,"October 1, 2018"
106,FL,Stuart,Martin,July 1,September 30,$ 120,$ 66,"October 1, 2018"
107,FL,Tallahassee,Leon,October 1,December 31,$ 102,$ 61,"October 1, 2018"
107,FL,Tallahassee,Leon,January 1,April 30,$ 125,$ 61,"October 1, 2018"
107,FL,Tallahassee,Leon,May 1,September 30,$ 102,$ 61,"October 1, 2018"
108,FL,Tampa / St. Petersburg,Pinellas / Hillsborough,October 1,December 31,$ 121,$ 61,"October 1, 2018"
108,FL,Tampa / St. Petersburg,Pinellas / Hillsborough,January 1,April 30,$ 155,$ 61,"October 1, 2018"
108,FL,Tampa / St. Petersburg,Pinellas / Hillsborough,May 1,September 30,$ 121,$ 61,"October 1, 2018"
109,FL,Vero Beach,Indian River,October 1,November 30,$ 126,$ 61,"October 1, 2018"
109,FL,Vero Beach,Indian River,December 1,April 30,$ 183,$ 61,"October 1, 2018"
109,FL,Vero Beach,Indian River,May 1,September 30,$ 126,$ 61,"October 1, 2018"
110,GA,Athens,Clarke,,,$ 103,$ 56,"October 1, 2018"
111,GA,Atlanta,Fulton / Dekalb,October 1,October 31,$ 159,$ 66,"October 1, 2018"
111,GA,Atlanta,Fulton / Dekalb,November 1,August 31,$ 152,$ 66,"October 1, 2018"
111,GA,Atlanta,Fulton / Dekalb,September 1,September 30,$ 159,$ 66,"October 1, 2018"
413,GA,Augusta,Richmond,,,$ 102,$ 61,"October 1, 2018"
115,GA,Jekyll Island / Brunswick,Glynn,October 1,February 28,$ 128,$ 76,"October 1, 2018"
115,GA,Jekyll Island / Brunswick,Glynn,March 1,July 31,$ 167,$ 76,"October 1, 2018"
115,GA,Jekyll Island / Brunswick,Glynn,August 1,September 30,$ 128,$ 76,"October 1, 2018"
494,GA,Marietta,Cobb,,,$ 116,$ 61,"October 1, 2018"
116,GA,Savannah,Chatham,October 1,February 28,$ 116,$ 61,"October 1, 2018"
116,GA,Savannah,Chatham,March 1,April 30,$ 134,$ 61,"October 1, 2018"
116,GA,Savannah,Chatham,May 1,September 30,$ 116,$ 61,"October 1, 2018"
476,IA,Dallas,Dallas,,,$ 114,$ 56,"October 1, 2018"
118,IA,Des Moines,Polk,,,$ 108,$ 61,"October 1, 2018"
120,ID,Coeur d'Alene,Kootenai,October 1,May 31,$ 94,$ 61,"October 1, 2018"
120,ID,Coeur d'Alene,Kootenai,June 1,August 31,$ 135,$ 61,"October 1, 2018"
120,ID,Coeur d'Alene,Kootenai,September 1,September 30,$ 94,$ 61,"October 1, 2018"
122,ID,Sun Valley / Ketchum,Blaine / Elmore,October 1,May 31,$ 108,$ 66,"October 1, 2018"
122,ID,Sun Valley / Ketchum,Blaine / Elmore,June 1,August 31,$ 146,$ 66,"October 1, 2018"
122,ID,Sun Valley / Ketchum,Blaine / Elmore,September 1,September 30,$ 108,$ 66,"October 1, 2018"
422,IL,Bolingbrook / Romeoville / Lemont,Will,,,$ 102,$ 56,"October 1, 2018"
123,IL,Chicago,Cook / Lake,October 1,November 30,$ 223,$ 76,"October 1, 2018"
123,IL,Chicago,Cook / Lake,December 1,March 31,$ 131,$ 76,"October 1, 2018"
123,IL,Chicago,Cook / Lake,April 1,June 30,$ 219,$ 76,"October 1, 2018"
123,IL,Chicago,Cook / Lake,July 1,August 31,$ 183,$ 76,"October 1, 2018"
123,IL,Chicago,Cook / Lake,September 1,September 30,$ 223,$ 76,"October 1, 2018"
462,IL,East St. Louis / O'Fallon / Fairview Heights,St. Clair,,,$ 133,$ 66,"October 1, 2018"
124,IL,Oak Brook Terrace,Dupage,,,$ 113,$ 61,"October 1, 2018"
127,IN,Bloomington ,Monroe,October 1,April 30,$ 97,$ 61,"October 1, 2018"
127,IN,Bloomington ,Monroe,May 1,August 31,$ 112,$ 61,"October 1, 2018"
127,IN,Bloomington ,Monroe,September 1,September 30,$ 97,$ 61,"October 1, 2018"
129,IN,Ft. Wayne,Allen,,,$ 104,$ 56,"October 1, 2018"
414,IN,Hammond / Munster / Merrillville,Lake,,,$ 98,$ 61,"October 1, 2018"
130,IN,Indianapolis / Carmel,Marion / Hamilton,,,$ 125,$ 56,"October 1, 2018"
131,IN,Lafayette / West Lafayette,Tippecanoe,,,$ 106,$ 56,"October 1, 2018"
134,IN,South Bend,St. Joseph,,,$ 98,$ 61,"October 1, 2018"
137,KS,Kansas City / Overland Park,Wyandotte / Johnson / Leavenworth,,,$ 125,$ 66,"October 1, 2018"
138,KS,Wichita,Sedgwick,,,$ 101,$ 61,"October 1, 2018"
139,KY,Boone,Boone,,,$ 113,$ 56,"October 1, 2018"
436,KY,Kenton,Kenton,,,$ 142,$ 76,"October 1, 2018"
140,KY,Lexington,Fayette,October 1,October 31,$ 112,$ 56,"October 1, 2018"
140,KY,Lexington,Fayette,November 1,March 31,$ 102,$ 56,"October 1, 2018"
140,KY,Lexington,Fayette,April 1,September 30,$ 112,$ 56,"October 1, 2018"
141,KY,Louisville,Jefferson,October 1,January 31,$ 122,$ 61,"October 1, 2018"
141,KY,Louisville,Jefferson,February 1,May 31,$ 136,$ 61,"October 1, 2018"
141,KY,Louisville,Jefferson,June 1,September 30,$ 122,$ 61,"October 1, 2018"
478,LA,Alexandria / Leesville / Natchitoches,Allen / Jefferson Davis / Natchitoches / Rapides / Vernon Parishes,,,$ 98,$ 66,"October 1, 2018"
142,LA,Baton Rouge,East Baton Rouge Parish,,,$ 100,$ 61,"October 1, 2018"
144,LA,New Orleans,Orleans / Jefferson Parishes,October 1,January 31,$ 150,$ 71,"October 1, 2018"
144,LA,New Orleans,Orleans / Jefferson Parishes,February 1,June 30,$ 161,$ 71,"October 1, 2018"
144,LA,New Orleans,Orleans / Jefferson Parishes,July 1,September 30,$ 118,$ 71,"October 1, 2018"
147,MA,Andover,Essex,October 1,October 31,$ 128,$ 61,"October 1, 2018"
147,MA,Andover,Essex,November 1,April 30,$ 107,$ 61,"October 1, 2018"
147,MA,Andover,Essex,May 1,September 30,$ 128,$ 61,"October 1, 2018"
148,MA,Boston / Cambridge,"Suffolk, city of Cambridge",October 1,November 30,$ 273,$ 71,"October 1, 2018"
148,MA,Boston / Cambridge,"Suffolk, city of Cambridge",December 1,February 28,$ 163,$ 71,"October 1, 2018"
148,MA,Boston / Cambridge,"Suffolk, city of Cambridge",March 1,September 30,$ 273,$ 71,"October 1, 2018"
149,MA,Burlington / Woburn,Middlesex less the city of Cambridge,October 1,October 31,$ 162,$ 61,"October 1, 2018"
149,MA,Burlington / Woburn,Middlesex less the city of Cambridge,November 1,February 28,$ 140,$ 61,"October 1, 2018"
