ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
153,MA,Nantucket,Nantucket,January 1,May 31,$ 128,$ 74,"October 1, 2015"
153,MA,Nantucket,Nantucket,June 1,August 31,$ 275,$ 74,"October 1, 2015"
153,MA,Nantucket,Nantucket,September 1,September 30,$ 163,$ 74,"October 1, 2015"
154,MA,Northampton,Hampshire,,,$ 106,$ 64,"October 1, 2015"
155,MA,Pittsfield,Berkshire,,,$ 120,$ 64,"October 1, 2015"
156,MA,Plymouth / Taunton / New Bedford,Plymouth / Bristol,,,$ 103,$ 59,"October 1, 2015"
157,MA,Quincy,Norfolk,,,$ 139,$ 59,"October 1, 2015"
158,MA,Springfield,Hampden,,,$ 105,$ 59,"October 1, 2015"
160,MA,Worcester,Worcester,,,$ 111,$ 59,"October 1, 2015"
161,MD,Aberdeen / Bel Air / Belcamp,Harford,,,$ 99,$ 59,"October 1, 2015"
162,MD,Annapolis,Anne Arundel,October 1,October 31,$ 121,$ 69,"October 1, 2015"
162,MD,Annapolis,Anne Arundel,November 1,April 30,$ 101,$ 69,"October 1, 2015"
162,MD,Annapolis,Anne Arundel,May 1,September 30,$ 121,$ 69,"October 1, 2015"
163,MD,Baltimore City,Baltimore City,October 1,November 30,$ 158,$ 69,"October 1, 2015"
163,MD,Baltimore City,Baltimore City,December 1,February 29,$ 123,$ 69,"October 1, 2015"
163,MD,Baltimore City,Baltimore City,March 1,August 31,$ 151,$ 69,"October 1, 2015"
163,MD,Baltimore City,Baltimore City,September 1,September 30,$ 158,$ 69,"October 1, 2015"
429,MD,Baltimore County,Baltimore,,,$ 98,$ 59,"October 1, 2015"
164,MD,Cambridge / St. Michaels,Dorchester / Talbot,October 1,March 31,$ 111,$ 64,"October 1, 2015"
164,MD,Cambridge / St. Michaels,Dorchester / Talbot,April 1,August 31,$ 148,$ 64,"October 1, 2015"
164,MD,Cambridge / St. Michaels,Dorchester / Talbot,September 1,September 30,$ 111,$ 64,"October 1, 2015"
473,MD,Centreville,Queen Anne,October 1,November 30,$ 125,$ 69,"October 1, 2015"
473,MD,Centreville,Queen Anne,December 1,January 31,$ 102,$ 69,"October 1, 2015"
473,MD,Centreville,Queen Anne,February 1,September 30,$ 125,$ 69,"October 1, 2015"
165,MD,Columbia,Howard,,,$ 106,$ 64,"October 1, 2015"
166,MD,Frederick,Frederick,,,$ 98,$ 59,"October 1, 2015"
169,MD,Lexington Park / Leonardtown / Lusby,St. Mary's / Calvert,,,$ 91,$ 59,"October 1, 2015"
170,MD,Ocean City,Worcester,October 1,May 31,$ 89,$ 64,"October 1, 2015"
170,MD,Ocean City,Worcester,June 1,August 31,$ 212,$ 64,"October 1, 2015"
170,MD,Ocean City,Worcester,September 1,September 30,$ 89,$ 64,"October 1, 2015"
171,ME,Bar Harbor,Hancock,October 1,October 31,$ 132,$ 74,"October 1, 2015"
171,ME,Bar Harbor,Hancock,November 1,June 30,$ 106,$ 74,"October 1, 2015"
171,ME,Bar Harbor,Hancock,July 1,August 31,$ 168,$ 74,"October 1, 2015"
171,ME,Bar Harbor,Hancock,September 1,September 30,$ 132,$ 74,"October 1, 2015"
172,ME,Kennebunk / Kittery / Sanford,York ,October 1,November 30,$ 106,$ 59,"October 1, 2015"
172,ME,Kennebunk / Kittery / Sanford,York ,December 1,March 31,$ 89,$ 59,"October 1, 2015"
172,ME,Kennebunk / Kittery / Sanford,York ,April 1,June 30,$ 96,$ 59,"October 1, 2015"
172,ME,Kennebunk / Kittery / Sanford,York ,July 1,August 31,$ 142,$ 59,"October 1, 2015"
172,ME,Kennebunk / Kittery / Sanford,York ,September 1,September 30,$ 106,$ 59,"October 1, 2015"
173,ME,Portland,Cumberland / Sagadahoc,October 1,October 31,$ 131,$ 59,"October 1, 2015"
173,ME,Portland,Cumberland / Sagadahoc,November 1,June 30,$ 103,$ 59,"October 1, 2015"
173,ME,Portland,Cumberland / Sagadahoc,July 1,August 31,$ 151,$ 59,"October 1, 2015"
173,ME,Portland,Cumberland / Sagadahoc,September 1,September 30,$ 131,$ 59,"October 1, 2015"
174,ME,Rockport,Knox,October 1,June 30,$ 89,$ 69,"October 1, 2015"
174,ME,Rockport,Knox,July 1,August 31,$ 113,$ 69,"October 1, 2015"
174,ME,Rockport,Knox,September 1,September 30,$ 89,$ 69,"October 1, 2015"
175,MI,Ann Arbor,Washtenaw,,,$ 111,$ 59,"October 1, 2015"
176,MI,Benton Harbor / St. Joseph / Stevensville,Berrien ,,,$ 93,$ 54,"October 1, 2015"
178,MI,Detroit,Wayne,,,$ 115,$ 54,"October 1, 2015"
179,MI,East Lansing / Lansing,Ingham / Eaton,,,$ 96,$ 59,"October 1, 2015"
183,MI,Grand Rapids,Kent,,,$ 103,$ 59,"October 1, 2015"
184,MI,Holland,Ottawa,,,$ 98,$ 59,"October 1, 2015"
185,MI,Kalamazoo / Battle Creek ,Kalamazoo / Calhoun,,,$ 96,$ 54,"October 1, 2015"
187,MI,Mackinac Island,Mackinac,October 1,June 30,$ 89,$ 59,"October 1, 2015"
187,MI,Mackinac Island,Mackinac,July 1,August 31,$ 103,$ 59,"October 1, 2015"
187,MI,Mackinac Island,Mackinac,September 1,September 30,$ 89,$ 59,"October 1, 2015"
188,MI,Midland,Midland,,,$ 102,$ 54,"October 1, 2015"
190,MI,Muskegon,Muskegon,October 1,May 31,$ 89,$ 54,"October 1, 2015"
190,MI,Muskegon,Muskegon,June 1,August 31,$ 111,$ 54,"October 1, 2015"
190,MI,Muskegon,Muskegon,September 1,September 30,$ 89,$ 54,"October 1, 2015"
192,MI,Petoskey,Emmet,October 1,November 30,$ 94,$ 59,"October 1, 2015"
192,MI,Petoskey,Emmet,December 1,August 31,$ 101,$ 59,"October 1, 2015"
192,MI,Petoskey,Emmet,September 1,September 30,$ 94,$ 59,"October 1, 2015"
193,MI,Pontiac / Auburn Hills ,Oakland,,,$ 103,$ 54,"October 1, 2015"
195,MI,South Haven,Van Buren,October 1,May 31,$ 89,$ 59,"October 1, 2015"
195,MI,South Haven,Van Buren,June 1,August 31,$ 106,$ 59,"October 1, 2015"
195,MI,South Haven,Van Buren,September 1,September 30,$ 89,$ 59,"October 1, 2015"
196,MI,Traverse City / Leland,Grand Traverse / Leelanau,October 1,October 31,$ 100,$ 74,"October 1, 2015"
196,MI,Traverse City / Leland,Grand Traverse / Leelanau,November 1,June 30,$ 89,$ 74,"October 1, 2015"
196,MI,Traverse City / Leland,Grand Traverse / Leelanau,July 1,August 31,$ 168,$ 74,"October 1, 2015"
196,MI,Traverse City / Leland,Grand Traverse / Leelanau,September 1,September 30,$ 100,$ 74,"October 1, 2015"
199,MN,Duluth,St. Louis,October 1,October 31,$ 142,$ 64,"October 1, 2015"
199,MN,Duluth,St. Louis,November 1,May 31,$ 109,$ 64,"October 1, 2015"
199,MN,Duluth,St. Louis,June 1,September 30,$ 142,$ 64,"October 1, 2015"
200,MN,Eagan / Burnsville / Mendota Heights,Dakota,,,$ 96,$ 59,"October 1, 2015"
201,MN,Minneapolis / St. Paul,Hennepin / Ramsey,,,$ 140,$ 64,"October 1, 2015"
202,MN,Rochester,Olmsted,,,$ 115,$ 64,"October 1, 2015"
204,MO,Kansas City,Jackson / Clay / Cass / Platte,,,$ 112,$ 64,"October 1, 2015"
207,MO,St. Louis,St. Louis / St. Louis City / St. Charles / Crawford / Franklin / Jefferson / Lincoln / Warren / Washington,,,$ 125,$ 54,"October 1, 2015"
477,MS,Oxford,Lafayette,,,$ 105,$ 64,"October 1, 2015"
447,MS,Southaven,Desoto,,,$ 100,$ 59,"October 1, 2015"
211,MS,Starkville ,Oktibbeha,,,$ 98,$ 54,"October 1, 2015"
215,MT,Big Sky / West Yellowstone,Gallatin,October 1,May 31,$ 89,$ 59,"October 1, 2015"
215,MT,Big Sky / West Yellowstone,Gallatin,June 1,September 30,$ 138,$ 59,"October 1, 2015"
212,MT,Butte,Silver Bow,,,$ 93,$ 64,"October 1, 2015"
488,MT,Glendive / Sidney,Dawson / Richland,,,$ 146,$ 69,"October 1, 2015"
426,MT,Helena,Lewis and Clark,,,$ 92,$ 64,"October 1, 2015"
213,MT,Missoula / Polson / Kalispell,Missoula / Lake / Flathead,October 1,June 30,$ 95,$ 59,"October 1, 2015"
213,MT,Missoula / Polson / Kalispell,Missoula / Lake / Flathead,July 1,August 31,$ 136,$ 59,"October 1, 2015"
213,MT,Missoula / Polson / Kalispell,Missoula / Lake / Flathead,September 1,September 30,$ 95,$ 59,"October 1, 2015"
216,NC,Asheville ,Buncombe,,,$ 107,$ 59,"October 1, 2015"
217,NC,Atlantic Beach / Morehead City,Carteret,October 1,May 31,$ 89,$ 64,"October 1, 2015"
217,NC,Atlantic Beach / Morehead City,Carteret,June 1,August 31,$ 114,$ 64,"October 1, 2015"
217,NC,Atlantic Beach / Morehead City,Carteret,September 1,September 30,$ 89,$ 64,"October 1, 2015"
218,NC,Chapel Hill,Orange,,,$ 119,$ 69,"October 1, 2015"
219,NC,Charlotte,Mecklenburg,,,$ 117,$ 59,"October 1, 2015"
221,NC,Durham,Durham,,,$ 99,$ 59,"October 1, 2015"
464,NC,Fayetteville,Cumberland,,,$ 102,$ 54,"October 1, 2015"
222,NC,Greensboro,Guilford,October 1,April 30,$ 100,$ 54,"October 1, 2015"
222,NC,Greensboro,Guilford,May 1,September 30,$ 91,$ 54,"October 1, 2015"
224,NC,Kill Devil,Dare,October 1,March 31,$ 91,$ 64,"October 1, 2015"
224,NC,Kill Devil,Dare,April 1,May 31,$ 104,$ 64,"October 1, 2015"
224,NC,Kill Devil,Dare,June 1,August 31,$ 163,$ 64,"October 1, 2015"
224,NC,Kill Devil,Dare,September 1,September 30,$ 91,$ 64,"October 1, 2015"
226,NC,New Bern / Havelock,Craven ,,,$ 91,$ 54,"October 1, 2015"
227,NC,Raleigh,Wake,,,$ 104,$ 59,"October 1, 2015"
229,NC,Wilmington,New Hanover,,,$ 98,$ 59,"October 1, 2015"
484,ND,Dickinson / Beulah,Stark / Mercer / Billings,,,$ 120,$ 69,"October 1, 2015"
483,ND,Minot,Ward ,,,$ 91,$ 64,"October 1, 2015"
482,ND,Williston,Williams / Mountrail / McKenzie,,,$ 146,$ 69,"October 1, 2015"
231,NE,Omaha,Douglas,,,$ 104,$ 64,"October 1, 2015"
232,NH,Concord,Merrimack,,,$ 94,$ 59,"October 1, 2015"
233,NH,Conway,Caroll,October 1,February 29,$ 125,$ 54,"October 1, 2015"
233,NH,Conway,Caroll,March 1,June 30,$ 102,$ 54,"October 1, 2015"
233,NH,Conway,Caroll,July 1,August 31,$ 170,$ 54,"October 1, 2015"
233,NH,Conway,Caroll,September 1,September 30,$ 125,$ 54,"October 1, 2015"
234,NH,Durham,Strafford,,,$ 99,$ 54,"October 1, 2015"
235,NH,Laconia,Belknap,October 1,May 31,$ 92,$ 69,"October 1, 2015"
235,NH,Laconia,Belknap,June 1,September 30,$ 116,$ 69,"October 1, 2015"
236,NH,Lebanon / Lincoln / West Lebanon,Grafton / Sullivan ,,,$ 118,$ 64,"October 1, 2015"
237,NH,Manchester,Hillsborough,,,$ 95,$ 64,"October 1, 2015"
238,NH,Portsmouth,Rockingham,October 1,June 30,$ 107,$ 59,"October 1, 2015"
238,NH,Portsmouth,Rockingham,July 1,August 31,$ 142,$ 59,"October 1, 2015"
238,NH,Portsmouth,Rockingham,September 1,September 30,$ 107,$ 59,"October 1, 2015"
239,NJ,Atlantic City / Ocean City / Cape May,Atlantic / Cape May,,,$ 97,$ 64,"October 1, 2015"
241,NJ,Cherry Hill / Moorestown,Camden / Burlington,,,$ 98,$ 59,"October 1, 2015"
242,NJ,Eatontown / Freehold,Monmouth,,,$ 101,$ 59,"October 1, 2015"
243,NJ,Edison / Piscataway,Middlesex ,,,$ 110,$ 59,"October 1, 2015"
244,NJ,Flemington,Hunterdon,,,$ 115,$ 64,"October 1, 2015"
246,NJ,Newark,Essex / Bergen / Hudson / Passaic,,,$ 136,$ 64,"October 1, 2015"
247,NJ,Parsippany,Morris,,,$ 142,$ 59,"October 1, 2015"
249,NJ,Princeton / Trenton,Mercer,,,$ 128,$ 59,"October 1, 2015"
248,NJ,Somerset,Somerset,,,$ 140,$ 59,"October 1, 2015"
250,NJ,Springfield / Cranford / New Providence,Union,,,$ 117,$ 59,"October 1, 2015"
251,NJ,Toms River,Ocean,October 1,May 31,$ 89,$ 64,"October 1, 2015"
251,NJ,Toms River,Ocean,June 1,August 31,$ 102,$ 64,"October 1, 2015"
251,NJ,Toms River,Ocean,September 1,September 30,$ 89,$ 64,"October 1, 2015"
479,NM,Carlsbad,Eddy,,,$ 148,$ 54,"October 1, 2015"
472,NM,Las Cruces,Dona Ana,,,$ 94,$ 59,"October 1, 2015"
254,NM,Santa Fe,Santa Fe,,,$ 99,$ 64,"October 1, 2015"
423,NM,Taos,Taos,,,$ 93,$ 69,"October 1, 2015"
255,NV,Incline Village / Reno / Sparks,Washoe,October 1,June 30,$ 97,$ 64,"October 1, 2015"
255,NV,Incline Village / Reno / Sparks,Washoe,July 1,August 31,$ 136,$ 64,"October 1, 2015"
255,NV,Incline Village / Reno / Sparks,Washoe,September 1,September 30,$ 97,$ 64,"October 1, 2015"
256,NV,Las Vegas,Clark,October 1,January 31,$ 108,$ 64,"October 1, 2015"
256,NV,Las Vegas,Clark,February 1,August 31,$ 93,$ 64,"October 1, 2015"
256,NV,Las Vegas,Clark,September 1,September 30,$ 108,$ 64,"October 1, 2015"
258,NY,Albany,Albany,,,$ 115,$ 59,"October 1, 2015"
269,NY,Binghamton / Owego,Broome / Tioga,,,$ 99,$ 59,"October 1, 2015"
260,NY,Buffalo,Erie,,,$ 112,$ 64,"October 1, 2015"
261,NY,Floral Park / Garden City / Great Neck,Nassau,,,$ 150,$ 69,"October 1, 2015"
262,NY,Glens Falls,Warren,October 1,June 30,$ 99,$ 64,"October 1, 2015"
262,NY,Glens Falls,Warren,July 1,August 31,$ 160,$ 64,"October 1, 2015"
262,NY,Glens Falls,Warren,September 1,September 30,$ 99,$ 64,"October 1, 2015"
277,NY,Ithaca / Waterloo / Romulus,Tompkins / Seneca,,,$ 121,$ 59,"October 1, 2015"
264,NY,Kingston,Ulster,,,$ 115,$ 69,"October 1, 2015"
265,NY,Lake Placid,Essex,October 1,November 30,$ 115,$ 74,"October 1, 2015"
265,NY,Lake Placid,Essex,December 1,February 29,$ 140,$ 74,"October 1, 2015"
265,NY,Lake Placid,Essex,March 1,June 30,$ 107,$ 74,"October 1, 2015"
265,NY,Lake Placid,Essex,July 1,August 31,$ 172,$ 74,"October 1, 2015"
265,NY,Lake Placid,Essex,September 1,September 30,$ 115,$ 74,"October 1, 2015"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,October 1,December 31,$ 306,$ 74,"October 1, 2015"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,January 1,February 29,$ 181,$ 74,"October 1, 2015"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,March 1,June 30,$ 270,$ 74,"October 1, 2015"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,July 1,August 31,$ 242,$ 74,"October 1, 2015"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,September 1,September 30,$ 306,$ 74,"October 1, 2015"
267,NY,Niagara Falls,Niagara,October 1,June 30,$ 89,$ 59,"October 1, 2015"
267,NY,Niagara Falls,Niagara,July 1,August 31,$ 114,$ 59,"October 1, 2015"
267,NY,Niagara Falls,Niagara,September 1,September 30,$ 89,$ 59,"October 1, 2015"
268,NY,Nyack / Palisades,Rockland,,,$ 112,$ 64,"October 1, 2015"
270,NY,Poughkeepsie,Dutchess,,,$ 104,$ 64,"October 1, 2015"
271,NY,Riverhead / Ronkonkoma / Melville,Suffolk,,,$ 126,$ 64,"October 1, 2015"
272,NY,Rochester,Monroe,,,$ 101,$ 59,"October 1, 2015"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,October 1,June 30,$ 120,$ 64,"October 1, 2015"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,July 1,August 31,$ 186,$ 64,"October 1, 2015"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,September 1,September 30,$ 120,$ 64,"October 1, 2015"
274,NY,Syracuse / Oswego,Onondaga / Oswego,,,$ 100,$ 59,"October 1, 2015"
275,NY,Tarrytown / White Plains / New Rochelle,Westchester,,,$ 151,$ 64,"October 1, 2015"
276,NY,Troy ,Rensselaer,,,$ 107,$ 64,"October 1, 2015"
480,NY,Watertown,Jefferson,,,$ 94,$ 54,"October 1, 2015"
278,NY,West Point,Orange,,,$ 106,$ 59,"October 1, 2015"
279,OH,Akron,Summit,,,$ 103,$ 54,"October 1, 2015"
281,OH,Canton,Stark,,,$ 106,$ 59,"October 1, 2015"
282,OH,Cincinnati,Hamilton / Clermont,,,$ 135,$ 69,"October 1, 2015"
283,OH,Cleveland,Cuyahoga,,,$ 125,$ 69,"October 1, 2015"
284,OH,Columbus,Franklin,,,$ 109,$ 59,"October 1, 2015"
285,OH,Dayton / Fairborn,Greene / Darke / Montgomery,,,$ 90,$ 59,"October 1, 2015"
287,OH,Hamilton,Butler / Warren,,,$ 101,$ 54,"October 1, 2015"
291,OH,Medina / Wooster,Wayne / Medina,,,$ 100,$ 54,"October 1, 2015"
289,OH,Mentor,Lake,,,$ 97,$ 59,"October 1, 2015"
280,OH,Sandusky / Bellevue,Erie /  Huron,,,$ 96,$ 54,"October 1, 2015"
294,OH,Youngstown,Mahoning / Trumbull,,,$ 95,$ 54,"October 1, 2015"
485,OK,Enid,Garfield,,,$ 111,$ 59,"October 1, 2015"
295,OK,Oklahoma City,Oklahoma,,,$ 98,$ 59,"October 1, 2015"
298,OR,Beaverton,Washington,,,$ 119,$ 59,"October 1, 2015"
299,OR,Bend,Deschutes,October 1,June 30,$ 102,$ 59,"October 1, 2015"
299,OR,Bend,Deschutes,July 1,August 31,$ 130,$ 59,"October 1, 2015"
299,OR,Bend,Deschutes,September 1,September 30,$ 102,$ 59,"October 1, 2015"
300,OR,Clackamas,Clackamas,,,$ 102,$ 59,"October 1, 2015"
302,OR,Eugene / Florence,Lane,,,$ 106,$ 59,"October 1, 2015"
304,OR,Lincoln City,Lincoln,October 1,June 30,$ 98,$ 59,"October 1, 2015"
304,OR,Lincoln City,Lincoln,July 1,August 31,$ 125,$ 59,"October 1, 2015"
304,OR,Lincoln City,Lincoln,September 1,September 30,$ 98,$ 59,"October 1, 2015"
305,OR,Portland,Multnomah,,,$ 151,$ 64,"October 1, 2015"
306,OR,Seaside,Clatsop,October 1,June 30,$ 105,$ 69,"October 1, 2015"
306,OR,Seaside,Clatsop,July 1,August 31,$ 156,$ 69,"October 1, 2015"
306,OR,Seaside,Clatsop,September 1,September 30,$ 105,$ 69,"October 1, 2015"
307,PA,Allentown / Easton / Bethlehem,Lehigh / Northampton,,,$ 91,$ 59,"October 1, 2015"
313,PA,Bucks,Bucks,,,$ 100,$ 59,"October 1, 2015"
309,PA,Chester / Radnor / Essington,Delaware,,,$ 101,$ 64,"October 1, 2015"
310,PA,Erie,Erie,,,$ 95,$ 54,"October 1, 2015"
311,PA,Gettysburg,Adams,October 1,October 31,$ 98,$ 64,"October 1, 2015"
311,PA,Gettysburg,Adams,November 1,March 31,$ 89,$ 64,"October 1, 2015"
311,PA,Gettysburg,Adams,April 1,September 30,$ 98,$ 64,"October 1, 2015"
312,PA,Harrisburg,Dauphin County excluding Hershey,,,$ 106,$ 69,"October 1, 2015"
489,PA,Hershey,Hershey,October 1,October 31,$ 120,$ 69,"October 1, 2015"
489,PA,Hershey,Hershey,November 1,May 31,$ 108,$ 69,"October 1, 2015"
489,PA,Hershey,Hershey,June 1,August 31,$ 176,$ 69,"October 1, 2015"
489,PA,Hershey,Hershey,September 1,September 30,$ 120,$ 69,"October 1, 2015"
314,PA,Lancaster,Lancaster,,,$ 109,$ 59,"October 1, 2015"
315,PA,Malvern / Frazer / Berwyn,Chester,,,$ 124,$ 59,"October 1, 2015"
316,PA,Mechanicsburg,Cumberland,,,$ 90,$ 54,"October 1, 2015"
435,PA,Montgomery,Montgomery,,,$ 124,$ 64,"October 1, 2015"
317,PA,Philadelphia,Philadelphia,October 1,November 30,$ 174,$ 64,"October 1, 2015"
317,PA,Philadelphia,Philadelphia,December 1,February 29,$ 144,$ 64,"October 1, 2015"
317,PA,Philadelphia,Philadelphia,March 1,June 30,$ 168,$ 64,"October 1, 2015"
317,PA,Philadelphia,Philadelphia,July 1,August 31,$ 155,$ 64,"October 1, 2015"
317,PA,Philadelphia,Philadelphia,September 1,September 30,$ 174,$ 64,"October 1, 2015"
318,PA,Pittsburgh,Allegheny,,,$ 130,$ 54,"October 1, 2015"
319,PA,Reading,Berks,,,$ 99,$ 54,"October 1, 2015"
320,PA,Scranton,Lackawanna,,,$ 92,$ 59,"October 1, 2015"
321,PA,State College ,Centre,,,$ 95,$ 59,"October 1, 2015"
322,RI,East Greenwich / Warwick / North Kingstown,Kent / Washington,,,$ 95,$ 59,"October 1, 2015"
323,RI,Jamestown / Middletown / Newport,Newport ,October 1,October 31,$ 166,$ 59,"October 1, 2015"
323,RI,Jamestown / Middletown / Newport,Newport ,November 1,May 31,$ 107,$ 59,"October 1, 2015"
323,RI,Jamestown / Middletown / Newport,Newport ,June 1,August 31,$ 192,$ 59,"October 1, 2015"
323,RI,Jamestown / Middletown / Newport,Newport ,September 1,September 30,$ 166,$ 59,"October 1, 2015"
325,RI,Providence / Bristol,Providence / Bristol,,,$ 138,$ 59,"October 1, 2015"
437,SC,Aiken,Aiken,,,$ 93,$ 59,"October 1, 2015"
326,SC,Charleston,Charleston / Berkeley / Dorchester,October 1,November 30,$ 171,$ 69,"October 1, 2015"
326,SC,Charleston,Charleston / Berkeley / Dorchester,December 1,February 29,$ 145,$ 69,"October 1, 2015"
326,SC,Charleston,Charleston / Berkeley / Dorchester,March 1,May 31,$ 203,$ 69,"October 1, 2015"
326,SC,Charleston,Charleston / Berkeley / Dorchester,June 1,September 30,$ 171,$ 69,"October 1, 2015"
327,SC,Columbia,Richland / Lexington,,,$ 99,$ 59,"October 1, 2015"
329,SC,Hilton Head,Beaufort,October 1,March 31,$ 103,$ 64,"October 1, 2015"
329,SC,Hilton Head,Beaufort,April 1,August 31,$ 144,$ 64,"October 1, 2015"
329,SC,Hilton Head,Beaufort,September 1,September 30,$ 103,$ 64,"October 1, 2015"
330,SC,Myrtle Beach,Horry,October 1,March 31,$ 89,$ 59,"October 1, 2015"
330,SC,Myrtle Beach,Horry,April 1,May 31,$ 105,$ 59,"October 1, 2015"
330,SC,Myrtle Beach,Horry,June 1,August 31,$ 151,$ 59,"October 1, 2015"
330,SC,Myrtle Beach,Horry,September 1,September 30,$ 89,$ 59,"October 1, 2015"
332,SD,Hot Springs,Fall River / Custer,October 1,October 31,$ 93,$ 59,"October 1, 2015"
332,SD,Hot Springs,Fall River / Custer,November 1,May 31,$ 89,$ 59,"October 1, 2015"
332,SD,Hot Springs,Fall River / Custer,June 1,August 31,$ 126,$ 59,"October 1, 2015"
332,SD,Hot Springs,Fall River / Custer,September 1,September 30,$ 93,$ 59,"October 1, 2015"
333,SD,Rapid City,Pennington,October 1,May 31,$ 89,$ 59,"October 1, 2015"
333,SD,Rapid City,Pennington,June 1,August 31,$ 137,$ 59,"October 1, 2015"
333,SD,Rapid City,Pennington,September 1,September 30,$ 89,$ 59,"October 1, 2015"
334,SD,Sturgis / Spearfish ,Meade / Butte / Lawrence,October 1,May 31,$ 89,$ 59,"October 1, 2015"
334,SD,Sturgis / Spearfish ,Meade / Butte / Lawrence,June 1,August 31,$ 126,$ 59,"October 1, 2015"
334,SD,Sturgis / Spearfish ,Meade / Butte / Lawrence,September 1,September 30,$ 89,$ 59,"October 1, 2015"
335,TN,Brentwood / Franklin,Williamson,,,$ 114,$ 59,"October 1, 2015"
336,TN,Chattanooga ,Hamilton,,,$ 95,$ 64,"October 1, 2015"
338,TN,Knoxville,Knox,,,$ 92,$ 59,"October 1, 2015"
339,TN,Memphis,Shelby,,,$ 106,$ 59,"October 1, 2015"
340,TN,Nashville,Davidson,,,$ 145,$ 59,"October 1, 2015"
342,TX,Arlington / Fort Worth / Grapevine,Tarrant County / City of Grapevine,,,$ 149,$ 59,"October 1, 2015"
343,TX,Austin,Travis,October 1,December 31,$ 135,$ 59,"October 1, 2015"
343,TX,Austin,Travis,January 1,March 31,$ 159,$ 59,"October 1, 2015"
343,TX,Austin,Travis,April 1,September 30,$ 135,$ 59,"October 1, 2015"
486,TX,Big Spring,Howard,,,$ 171,$ 54,"October 1, 2015"
344,TX,College Station,Brazos,,,$ 114,$ 59,"October 1, 2015"
345,TX,Corpus Christi,Nueces,,,$ 105,$ 59,"October 1, 2015"
346,TX,Dallas,Dallas ,October 1,December 31,$ 125,$ 64,"October 1, 2015"
346,TX,Dallas,Dallas ,January 1,May 31,$ 138,$ 64,"October 1, 2015"
346,TX,Dallas,Dallas ,June 1,September 30,$ 125,$ 64,"October 1, 2015"
347,TX,El Paso,El Paso,,,$ 95,$ 59,"October 1, 2015"
348,TX,Galveston,Galveston,October 1,May 31,$ 99,$ 64,"October 1, 2015"
348,TX,Galveston,Galveston,June 1,August 31,$ 129,$ 64,"October 1, 2015"
348,TX,Galveston,Galveston,September 1,September 30,$ 99,$ 64,"October 1, 2015"
350,TX,Houston (L.B. Johnson Space Center),Montgomery / Fort Bend / Harris,October 1,January 31,$ 131,$ 59,"October 1, 2015"
350,TX,Houston (L.B. Johnson Space Center),Montgomery / Fort Bend / Harris,February 1,May 31,$ 147,$ 59,"October 1, 2015"
350,TX,Houston (L.B. Johnson Space Center),Montgomery / Fort Bend / Harris,June 1,September 30,$ 131,$ 59,"October 1, 2015"
352,TX,Laredo,Webb,,,$ 99,$ 59,"October 1, 2015"
353,TX,McAllen,Hidalgo,,,$ 93,$ 59,"October 1, 2015"
471,TX,Midland,Midland,October 1,October 31,$ 185,$ 64,"October 1, 2015"
471,TX,Midland,Midland,November 1,January 31,$ 174,$ 64,"October 1, 2015"
471,TX,Midland,Midland,February 1,September 30,$ 185,$ 64,"October 1, 2015"
487,TX,Pearsall,Frio / Medina / La Salle,October 1,March 31,$ 119,$ 54,"October 1, 2015"
487,TX,Pearsall,Frio / Medina / La Salle,April 1,May 31,$ 142,$ 54,"October 1, 2015"
487,TX,Pearsall,Frio / Medina / La Salle,June 1,September 30,$ 119,$ 54,"October 1, 2015"
492,TX,Pecos,Reeves,,,$ 152,$ 54,"October 1, 2015"
354,TX,Plano,Collin,,,$ 114,$ 59,"October 1, 2015"
355,TX,Round Rock ,Williamson,,,$ 96,$ 59,"October 1, 2015"
490,TX,San Angelo,Tom Green,,,$ 136,$ 59,"October 1, 2015"
356,TX,San Antonio,Bexar,,,$ 120,$ 64,"October 1, 2015"
357,TX,South Padre Island,Cameron,October 1,May 31,$ 89,$ 59,"October 1, 2015"
357,TX,South Padre Island,Cameron,June 1,August 31,$ 117,$ 59,"October 1, 2015"
357,TX,South Padre Island,Cameron,September 1,September 30,$ 89,$ 59,"October 1, 2015"
358,TX,Waco,McLennan,,,$ 93,$ 59,"October 1, 2015"
474,UT,Moab,Grand,October 1,October 31,$ 143,$ 64,"October 1, 2015"
474,UT,Moab,Grand,November 1,February 29,$ 89,$ 64,"October 1, 2015"
474,UT,Moab,Grand,March 1,September 30,$ 143,$ 64,"October 1, 2015"
360,UT,Park City,Summit,October 1,November 30,$ 118,$ 74,"October 1, 2015"
360,UT,Park City,Summit,December 1,March 31,$ 232,$ 74,"October 1, 2015"
360,UT,Park City,Summit,April 1,September 30,$ 118,$ 74,"October 1, 2015"
