State/Country,Location,Season Begin,Season End,Lodging,Local Meal Rate,Proportional Meal Rate,Local Incidental,Footnote Number,Footnote Rate,Maximum Per Diem,Effective Date,Publication Date
ALASKA,KENAI-SOLDOTNA,11/01/2015,04/30/2015,84.0,77.0,46.0,19.0,,,180.0,03/01/2015,09/01/2015
ALASKA,KENNICOTT,01/01/2015,12/31/2015,229.0,82.0,48.0,20.0,,,331.0,03/01/2015,09/01/2015
ALASKA,KETCHIKAN,04/01/2015,10/01/2015,140.0,72.0,43.0,18.0,,,230.0,03/01/2015,09/01/2015
ALASKA,KETCHIKAN,10/02/2015,03/31/2015,99.0,68.0,41.0,17.0,,,184.0,03/01/2015,09/01/2015
ALASKA,KING SALMON LRRS,01/01/2015,12/31/2015,110.0,80.0,47.0,19.0,,,209.0,03/01/2015,09/01/2015
ALASKA,KING SALMON,05/01/2015,10/01/2015,225.0,73.0,44.0,18.0,,,316.0,10/01/2002,09/01/2015
ALASKA,KING SALMON,10/02/2015,04/30/2015,125.0,65.0,40.0,16.0,,,206.0,10/01/2002,09/01/2015
ALASKA,KLAWOCK,04/01/2015,09/30/2015,129.0,62.0,38.0,15.0,,,206.0,06/01/2014,09/01/2015
ALASKA,KLAWOCK,10/01/2015,03/31/2015,85.0,58.0,36.0,14.0,,,157.0,06/01/2014,09/01/2015
ALASKA,KODIAK,05/01/2015,09/30/2015,180.0,66.0,40.0,16.0,,,262.0,03/01/2015,09/01/2015
ALASKA,KODIAK,10/01/2015,04/30/2015,100.0,59.0,37.0,15.0,,,174.0,03/01/2015,09/01/2015
ALASKA,KOTZEBUE,01/01/2015,12/31/2015,219.0,76.0,45.0,19.0,,,314.0,03/01/2015,09/01/2015
ALASKA,KULIS AGS,05/16/2015,09/30/2015,339.0,101.0,58.0,25.0,,,465.0,07/01/2015,09/01/2015
ALASKA,KULIS AGS,10/01/2015,05/15/2015,99.0,82.0,48.0,20.0,,,201.0,07/01/2015,09/01/2015
ALASKA,MCCARTHY,01/01/2015,12/31/2015,229.0,82.0,48.0,20.0,,,331.0,03/01/2015,09/01/2015
ALASKA,MCGRATH,01/01/2015,12/31/2015,160.0,66.0,40.0,16.0,,,242.0,07/01/2014,09/01/2015
ALASKA,MURPHY DOME,05/15/2015,09/15/2015,154.0,68.0,41.0,17.0,,,239.0,03/01/2015,09/01/2015
ALASKA,MURPHY DOME,09/16/2015,05/14/2015,75.0,62.0,38.0,15.0,,,152.0,03/01/2015,09/01/2015
ALASKA,NOME,01/01/2015,12/31/2015,165.0,86.0,50.0,22.0,,,273.0,03/01/2015,09/01/2015
ALASKA,NUIQSUT,01/01/2015,12/31/2015,233.0,55.0,35.0,14.0,,,302.0,03/01/2015,09/01/2015
ALASKA,OLIKTOK LRRS,01/01/2015,12/31/2015,110.0,80.0,47.0,19.0,,,209.0,03/01/2015,09/01/2015
ALASKA,PETERSBURG,01/01/2015,12/31/2015,110.0,80.0,47.0,19.0,,,209.0,03/01/2015,09/01/2015
ALASKA,POINT BARROW LRRS,01/01/2015,12/31/2015,110.0,80.0,47.0,19.0,,,209.0,03/01/2015,09/01/2015
ALASKA,POINT HOPE,01/01/2015,12/31/2015,181.0,65.0,40.0,16.0,,,262.0,06/01/2014,09/01/2015
ALASKA,POINT LAY LRRS,01/01/2015,12/31/2015,265.0,58.0,36.0,14.0,,,337.0,04/01/2015,09/01/2015
ALASKA,POINT LAY,01/01/2015,12/31/2015,265.0,58.0,36.0,14.0,,,337.0,07/01/2014,09/01/2015
ALASKA,POINT LONELY LRRS,01/01/2015,12/31/2015,110.0,80.0,47.0,19.0,,,209.0,03/01/2015,09/01/2015
ALASKA,PORT ALEXANDER,01/01/2015,12/31/2015,155.0,49.0,32.0,12.0,,,216.0,03/01/2015,09/01/2015
ALASKA,PORT ALSWORTH,01/01/2015,12/31/2015,135.0,70.0,42.0,18.0,,,223.0,10/01/2002,09/01/2015
ALASKA,PRUDHOE BAY,01/01/2015,12/31/2015,170.0,56.0,35.0,14.0,,,240.0,05/01/2014,09/01/2015
ALASKA,SELDOVIA,05/01/2015,09/30/2015,159.0,73.0,44.0,18.0,,,250.0,03/01/2015,09/01/2015
ALASKA,SELDOVIA,10/01/2015,04/30/2015,89.0,67.0,41.0,17.0,,,173.0,03/01/2015,09/01/2015
ALASKA,SEWARD,05/01/2015,09/30/2015,207.0,83.0,49.0,21.0,,,311.0,03/01/2015,09/01/2015
ALASKA,SEWARD,10/01/2015,04/30/2015,169.0,80.0,47.0,20.0,,,269.0,03/01/2015,09/01/2015
ALASKA,SITKA-MT. EDGECUMBE,05/15/2015,09/15/2015,200.0,80.0,47.0,19.0,,,299.0,03/01/2015,09/01/2015
ALASKA,SITKA-MT. EDGECUMBE,09/16/2015,05/14/2015,139.0,74.0,44.0,19.0,,,232.0,03/01/2015,09/01/2015
ALASKA,SKAGWAY,04/01/2015,10/01/2015,140.0,72.0,43.0,18.0,,,230.0,03/01/2015,09/01/2015
ALASKA,SKAGWAY,10/02/2015,03/31/2015,99.0,68.0,41.0,17.0,,,184.0,03/01/2015,09/01/2015
ALASKA,SLANA,05/01/2015,09/30/2015,139.0,44.0,29.0,11.0,,,194.0,02/01/2005,09/01/2015
ALASKA,SLANA,10/01/2015,04/30/2015,99.0,44.0,29.0,11.0,,,154.0,02/01/2005,09/01/2015
ALASKA,SPARREVOHN LRRS,01/01/2015,12/31/2015,110.0,80.0,47.0,19.0,,,209.0,03/01/2015,09/01/2015
ALASKA,SPRUCE CAPE,05/01/2015,09/30/2015,180.0,66.0,40.0,16.0,,,262.0,03/01/2015,09/01/2015
ALASKA,SPRUCE CAPE,10/01/2015,04/30/2015,100.0,59.0,37.0,15.0,,,174.0,03/01/2015,09/01/2015
ALASKA,ST. GEORGE,01/01/2015,12/31/2015,220.0,54.0,34.0,14.0,,,288.0,03/01/2015,09/01/2015
ALASKA,TALKEETNA,01/01/2015,12/31/2015,100.0,71.0,43.0,18.0,,,189.0,10/01/2002,09/01/2015
ALASKA,TANANA,01/01/2015,12/31/2015,165.0,86.0,50.0,22.0,,,273.0,03/01/2015,09/01/2015
ALASKA,TATALINA LRRS,01/01/2015,12/31/2015,110.0,80.0,47.0,19.0,,,209.0,03/01/2015,09/01/2015
ALASKA,TIN CITY LRRS,01/01/2015,12/31/2015,110.0,80.0,47.0,19.0,,,209.0,03/01/2015,09/01/2015
ALASKA,TOK,05/15/2015,09/30/2015,100.0,58.0,36.0,14.0,,,172.0,03/01/2015,09/01/2015
ALASKA,TOK,10/01/2015,05/14/2015,79.0,56.0,35.0,14.0,,,149.0,03/01/2015,09/01/2015
ALASKA,UMIAT,01/01/2015,12/31/2015,350.0,64.0,39.0,16.0,,,430.0,03/01/2015,09/01/2015
ALASKA,VALDEZ,04/16/2015,09/16/2015,189.0,79.0,47.0,19.0,,,287.0,03/01/2015,09/01/2015
ALASKA,VALDEZ,09/17/2015,04/15/2015,109.0,72.0,43.0,18.0,,,199.0,03/01/2015,09/01/2015
ALASKA,WAINWRIGHT,01/01/2015,12/31/2015,175.0,66.0,40.0,17.0,,,258.0,01/01/2011,09/01/2015
ALASKA,WASILLA,05/01/2015,09/30/2015,125.0,74.0,44.0,18.0,,,217.0,03/01/2015,09/01/2015
ALASKA,WASILLA,10/01/2015,04/30/2015,90.0,71.0,43.0,18.0,,,179.0,03/01/2015,09/01/2015
ALASKA,WRANGELL,04/01/2015,10/01/2015,140.0,72.0,43.0,18.0,,,230.0,03/01/2015,09/01/2015
ALASKA,WRANGELL,10/02/2015,03/31/2015,99.0,68.0,41.0,17.0,,,184.0,03/01/2015,09/01/2015
ALASKA,YAKUTAT,01/01/2015,12/31/2015,105.0,75.0,45.0,19.0,,,199.0,01/01/2011,09/01/2015
ALASKA,[OTHER],01/01/2015,12/31/2015,110.0,80.0,47.0,19.0,,,209.0,03/01/2015,09/01/2015
AMERICAN SAMOA,AMERICAN SAMOA,01/01/2015,12/31/2015,139.0,55.0,35.0,14.0,,,208.0,06/01/2015,09/01/2015
GUAM,GUAM (INCL ALL MIL INSTAL),01/01/2015,12/31/2015,159.0,70.0,42.0,17.0,,,246.0,07/01/2015,09/01/2015
GUAM,JOINT REGION MARIANAS (ANDERSEN),01/01/2015,12/31/2015,159.0,70.0,42.0,17.0,,,246.0,07/01/2015,09/01/2015
GUAM,JOINT REGION MARIANAS (NAVAL BASE),01/01/2015,12/31/2015,159.0,70.0,42.0,17.0,,,246.0,07/01/2015,09/01/2015
HAWAII,CAMP H M SMITH,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,EASTPAC NAVAL COMP TELE AREA,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,FT. DERUSSEY,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,FT. SHAFTER,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,HICKAM AFB,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,HONOLULU,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,ISLE OF HAWAII: HILO,01/01/2015,12/31/2015,142.0,86.0,50.0,22.0,,,250.0,06/01/2015,09/01/2015
HAWAII,ISLE OF HAWAII: OTHER,01/01/2015,12/31/2015,189.0,114.0,64.0,28.0,,,331.0,06/01/2015,09/01/2015
HAWAII,ISLE OF KAUAI,01/01/2015,12/31/2015,305.0,117.0,66.0,29.0,,,451.0,06/01/2015,09/01/2015
HAWAII,ISLE OF MAUI,01/01/2015,12/31/2015,259.0,117.0,66.0,29.0,,,405.0,06/01/2015,09/01/2015
HAWAII,ISLE OF OAHU,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,JB PEARL HARBOR-HICKAM,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,KEKAHA PACIFIC MISSILE RANGE FAC,01/01/2015,12/31/2015,305.0,117.0,66.0,29.0,,,451.0,06/01/2015,09/01/2015
HAWAII,KILAUEA MILITARY CAMP,01/01/2015,12/31/2015,142.0,86.0,50.0,22.0,,,250.0,06/01/2015,09/01/2015
HAWAII,LANAI,01/01/2015,12/31/2015,229.0,82.0,48.0,21.0,,,332.0,06/01/2015,09/01/2015
HAWAII,LUALUALEI NAVAL MAGAZINE,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,MCB HAWAII,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,MOLOKAI,01/01/2015,12/31/2015,157.0,69.0,42.0,17.0,,,243.0,06/01/2015,09/01/2015
HAWAII,NAS BARBERS POINT,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,PEARL HARBOR,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,PMRF BARKING SANDS,01/01/2015,12/31/2015,305.0,117.0,66.0,29.0,,,451.0,06/01/2015,09/01/2015
HAWAII,SCHOFIELD BARRACKS,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,TRIPLER ARMY MEDICAL CENTER,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,WHEELER ARMY AIRFIELD,01/01/2015,12/31/2015,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,09/01/2015
HAWAII,[OTHER],01/01/2015,12/31/2015,142.0,86.0,50.0,22.0,,,250.0,06/01/2015,09/01/2015
MIDWAY ISLANDS,MIDWAY ISLANDS,01/01/2015,12/31/2015,125.0,65.0,40.0,16.0,,,206.0,06/01/2015,09/01/2015
PUERTO RICO,AGUADILLA,01/01/2015,12/31/2015,124.0,61.0,38.0,15.0,,,200.0,10/01/2012,09/01/2015
PUERTO RICO,BAYAMON,01/01/2015,12/31/2015,195.0,102.0,58.0,26.0,,,323.0,09/01/2010,09/01/2015
PUERTO RICO,CAROLINA,01/01/2015,12/31/2015,195.0,102.0,58.0,26.0,,,323.0,09/01/2010,09/01/2015
PUERTO RICO,CEIBA,01/01/2015,12/31/2015,139.0,74.0,44.0,18.0,,,231.0,10/01/2012,09/01/2015
PUERTO RICO,CULEBRA,01/01/2015,12/31/2015,150.0,79.0,47.0,19.0,,,248.0,03/01/2012,09/01/2015
PUERTO RICO,FAJARDO [INCL ROOSEVELT RDS NAVSTAT],01/01/2015,12/31/2015,139.0,74.0,44.0,18.0,,,231.0,10/01/2012,09/01/2015
PUERTO RICO,"FT. BUCHANAN [INCL GSA SVC CTR, GUAYNABO]",01/01/2015,12/31/2015,195.0,102.0,58.0,26.0,,,323.0,09/01/2010,09/01/2015
PUERTO RICO,HUMACAO,01/01/2015,12/31/2015,139.0,74.0,44.0,18.0,,,231.0,10/01/2012,09/01/2015
PUERTO RICO,LUIS MUNOZ MARIN IAP AGS,01/01/2015,12/31/2015,195.0,102.0,58.0,26.0,,,323.0,09/01/2010,09/01/2015
PUERTO RICO,LUQUILLO,01/01/2015,12/31/2015,139.0,74.0,44.0,18.0,,,231.0,10/01/2012,09/01/2015
PUERTO RICO,MAYAGUEZ,01/01/2015,12/31/2015,109.0,90.0,52.0,22.0,,,221.0,09/01/2010,09/01/2015
PUERTO RICO,PONCE,01/01/2015,12/31/2015,149.0,71.0,43.0,18.0,,,238.0,09/01/2012,09/01/2015
PUERTO RICO,RIO GRANDE,01/01/2015,12/31/2015,169.0,98.0,56.0,25.0,,,292.0,06/01/2012,09/01/2015
PUERTO RICO,SABANA SECA [INCL ALL MILITARY],01/01/2015,12/31/2015,195.0,102.0,58.0,26.0,,,323.0,09/01/2010,09/01/2015
PUERTO RICO,SAN JUAN & NAV RES STA,01/01/2015,12/31/2015,195.0,102.0,58.0,26.0,,,323.0,09/01/2010,09/01/2015
PUERTO RICO,VIEQUES,01/01/2015,12/31/2015,175.0,76.0,45.0,19.0,,,270.0,03/01/2012,09/01/2015
PUERTO RICO,[OTHER],01/01/2015,12/31/2015,109.0,90.0,52.0,22.0,,,221.0,06/01/2012,09/01/2015
VIRGIN ISLANDS (U.S.),ST. CROIX,04/15/2015,12/14/2015,247.0,88.0,51.0,22.0,,,357.0,06/01/2015,09/01/2015
VIRGIN ISLANDS (U.S.),ST. CROIX,12/15/2015,04/14/2015,299.0,93.0,54.0,23.0,,,415.0,06/01/2015,09/01/2015
VIRGIN ISLANDS (U.S.),ST. JOHN,05/01/2015,12/03/2015,170.0,86.0,50.0,21.0,,,277.0,08/01/2015,09/01/2015
VIRGIN ISLANDS (U.S.),ST. JOHN,12/04/2015,04/30/2015,230.0,90.0,52.0,23.0,,,343.0,08/01/2015,09/01/2015
VIRGIN ISLANDS (U.S.),ST. THOMAS,01/01/2015,12/31/2015,240.0,90.0,52.0,22.0,,,352.0,08/01/2015,09/01/2015
WAKE ISLAND,WAKE ISLAND,01/01/2015,12/31/2015,173.0,53.0,34.0,13.0,,,239.0,07/01/2014,09/01/2015
