State/Country,Location,Season Begin,Season End,Lodging,Local Meal Rate,Proportional Meal Rate,Local Incidental,Footnote Number,Footnote Rate,Maximum Per Diem,Effective Date,Publication Date
ALASKA,EIELSON AFB,05/16/2020,09/15/2020,154.0,80.0,48.0,20.0,,,254.0,06/01/2019,06/01/2020
ALASKA,EIELSON AFB,09/16/2020,05/15/2020,75.0,80.0,48.0,20.0,,,175.0,06/01/2019,06/01/2020
ALASKA,ELFIN COVE,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,ELMENDORF AFB,05/01/2020,08/31/2020,229.0,100.0,58.0,25.0,,,354.0,06/01/2019,06/01/2020
ALASKA,ELMENDORF AFB,09/01/2020,04/30/2020,199.0,100.0,58.0,25.0,,,324.0,06/01/2019,06/01/2020
ALASKA,FAIRBANKS,05/16/2020,09/15/2020,154.0,80.0,48.0,20.0,,,254.0,06/01/2019,06/01/2020
ALASKA,FAIRBANKS,09/16/2020,05/15/2020,75.0,80.0,48.0,20.0,,,175.0,06/01/2019,06/01/2020
ALASKA,FORT YUKON LRRS,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,FT. GREELY,01/01/2020,12/31/2020,161.0,81.0,48.0,20.0,,,262.0,06/01/2019,06/01/2020
ALASKA,FT. RICHARDSON,05/01/2020,08/31/2020,229.0,100.0,58.0,25.0,,,354.0,06/01/2019,06/01/2020
ALASKA,FT. RICHARDSON,09/01/2020,04/30/2020,199.0,100.0,58.0,25.0,,,324.0,06/01/2019,06/01/2020
ALASKA,FT. WAINWRIGHT,05/16/2020,09/15/2020,154.0,80.0,48.0,20.0,,,254.0,06/01/2019,06/01/2020
ALASKA,FT. WAINWRIGHT,09/16/2020,05/15/2020,75.0,80.0,48.0,20.0,,,175.0,06/01/2019,06/01/2020
ALASKA,GAMBELL,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,GLENNALLEN,01/01/2020,12/31/2020,161.0,92.0,54.0,23.0,,,276.0,06/01/2019,06/01/2020
ALASKA,HAINES,01/01/2020,12/31/2020,107.0,90.0,53.0,23.0,,,220.0,06/01/2019,06/01/2020
ALASKA,HEALY,06/01/2020,08/31/2020,189.0,79.0,47.0,19.0,,,287.0,06/01/2019,06/01/2020
ALASKA,HEALY,09/01/2020,05/31/2020,139.0,79.0,47.0,19.0,,,237.0,06/01/2019,06/01/2020
ALASKA,HOMER,05/01/2020,09/30/2020,189.0,99.0,57.0,25.0,,,313.0,06/01/2019,06/01/2020
ALASKA,HOMER,10/01/2020,04/30/2020,129.0,99.0,57.0,25.0,,,253.0,06/01/2019,06/01/2020
ALASKA,JB ELMENDORF-RICHARDSON,05/01/2020,08/31/2020,229.0,100.0,58.0,25.0,,,354.0,06/01/2019,06/01/2020
ALASKA,JB ELMENDORF-RICHARDSON,09/01/2020,04/30/2020,199.0,100.0,58.0,25.0,,,324.0,06/01/2019,06/01/2020
ALASKA,JUNEAU,04/16/2020,09/15/2020,189.0,95.0,55.0,23.0,,,307.0,06/01/2019,06/01/2020
ALASKA,JUNEAU,09/16/2020,04/15/2020,169.0,95.0,55.0,23.0,,,287.0,06/01/2019,06/01/2020
ALASKA,KAKTOVIK,01/01/2020,12/31/2020,161.0,103.0,59.0,26.0,3.0,,290.0,06/01/2019,06/01/2020
ALASKA,KAVIK CAMP,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,3.0,,274.0,06/01/2019,06/01/2020
ALASKA,KENAI-SOLDOTNA,05/01/2020,09/30/2020,159.0,90.0,53.0,23.0,,,272.0,06/01/2019,06/01/2020
ALASKA,KENAI-SOLDOTNA,10/01/2020,04/30/2020,89.0,90.0,53.0,23.0,,,202.0,06/01/2019,06/01/2020
ALASKA,KENNICOTT,01/01/2020,12/31/2020,161.0,68.0,42.0,17.0,,,246.0,06/01/2019,06/01/2020
ALASKA,KETCHIKAN,04/01/2020,10/01/2020,250.0,95.0,55.0,23.0,,,368.0,06/01/2019,06/01/2020
ALASKA,KETCHIKAN,10/02/2020,03/31/2020,160.0,95.0,55.0,23.0,,,278.0,06/01/2019,06/01/2020
ALASKA,KING SALMON LRRS,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,KING SALMON,01/01/2020,12/31/2020,161.0,71.0,43.0,18.0,,,250.0,06/01/2019,06/01/2020
ALASKA,KLAWOCK,05/01/2020,09/30/2020,139.0,75.0,45.0,19.0,,,233.0,06/01/2019,06/01/2020
ALASKA,KLAWOCK,10/01/2020,04/30/2020,109.0,75.0,45.0,19.0,,,203.0,06/01/2019,06/01/2020
ALASKA,KODIAK,05/01/2020,09/30/2020,194.0,87.0,51.0,22.0,,,303.0,06/01/2019,06/01/2020
ALASKA,KODIAK,10/01/2020,04/30/2020,136.0,87.0,51.0,22.0,,,245.0,06/01/2019,06/01/2020
ALASKA,KOTZEBUE,01/01/2020,12/31/2020,161.0,97.0,56.0,24.0,,,282.0,06/01/2019,06/01/2020
ALASKA,KULIS AGS,05/01/2020,08/31/2020,229.0,100.0,58.0,25.0,,,354.0,06/01/2019,06/01/2020
ALASKA,KULIS AGS,09/01/2020,04/30/2020,199.0,100.0,58.0,25.0,,,324.0,06/01/2019,06/01/2020
ALASKA,MCCARTHY,01/01/2020,12/31/2020,161.0,68.0,42.0,17.0,,,246.0,06/01/2019,06/01/2020
ALASKA,MCGRATH,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,3.0,,274.0,06/01/2019,06/01/2020
ALASKA,MURPHY DOME,05/16/2020,09/15/2020,154.0,80.0,48.0,20.0,,,254.0,06/01/2019,06/01/2020
ALASKA,MURPHY DOME,09/16/2020,05/15/2020,75.0,80.0,48.0,20.0,,,175.0,06/01/2019,06/01/2020
ALASKA,NOME,01/01/2020,12/31/2020,185.0,95.0,55.0,23.0,,,303.0,06/01/2019,06/01/2020
ALASKA,NOSC ANCHORAGE,05/01/2020,08/31/2020,229.0,100.0,58.0,25.0,,,354.0,06/01/2019,06/01/2020
ALASKA,NOSC ANCHORAGE,09/01/2020,04/30/2020,199.0,100.0,58.0,25.0,,,324.0,06/01/2019,06/01/2020
ALASKA,NUIQSUT,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,3.0,,274.0,06/01/2019,06/01/2020
ALASKA,OLIKTOK LRRS,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,PALMER,01/01/2020,12/31/2020,155.0,94.0,55.0,23.0,,,272.0,06/01/2019,06/01/2020
ALASKA,PETERSBURG,01/01/2020,12/31/2020,130.0,86.0,51.0,22.0,,,238.0,06/01/2019,06/01/2020
ALASKA,POINT BARROW LRRS,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,POINT HOPE,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,3.0,,274.0,06/01/2019,06/01/2020
ALASKA,POINT LONELY LRRS,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,PORT ALEXANDER,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,3.0,,274.0,06/01/2019,06/01/2020
ALASKA,PORT ALSWORTH,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,PRUDHOE BAY,01/01/2020,12/31/2020,120.0,90.0,53.0,23.0,,,233.0,06/01/2019,06/01/2020
ALASKA,SELDOVIA,05/01/2020,09/30/2020,189.0,99.0,57.0,25.0,,,313.0,06/01/2019,06/01/2020
ALASKA,SELDOVIA,10/01/2020,04/30/2020,129.0,99.0,57.0,25.0,,,253.0,06/01/2019,06/01/2020
ALASKA,SEWARD,04/02/2020,09/30/2020,309.0,117.0,66.0,29.0,,,455.0,06/01/2019,06/01/2020
ALASKA,SEWARD,10/01/2020,04/01/2020,80.0,117.0,66.0,29.0,,,226.0,06/01/2019,06/01/2020
ALASKA,SITKA-MT. EDGECUMBE,04/01/2020,09/30/2020,245.0,93.0,54.0,23.0,,,361.0,06/01/2019,06/01/2020
ALASKA,SITKA-MT. EDGECUMBE,10/01/2020,03/31/2020,200.0,93.0,54.0,23.0,,,316.0,06/01/2019,06/01/2020
ALASKA,SKAGWAY,04/01/2020,10/01/2020,250.0,95.0,55.0,23.0,,,368.0,06/01/2019,06/01/2020
ALASKA,SKAGWAY,10/02/2020,03/31/2020,160.0,95.0,55.0,23.0,,,278.0,06/01/2019,06/01/2020
ALASKA,SLANA,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,SPARREVOHN LRRS,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,SPRUCE CAPE,05/01/2020,09/30/2020,194.0,87.0,51.0,22.0,,,303.0,06/01/2019,06/01/2020
ALASKA,SPRUCE CAPE,10/01/2020,04/30/2020,136.0,87.0,51.0,22.0,,,245.0,06/01/2019,06/01/2020
ALASKA,ST. GEORGE,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,TALKEETNA,01/01/2020,12/31/2020,161.0,96.0,56.0,24.0,,,281.0,06/01/2019,06/01/2020
ALASKA,TANANA,01/01/2020,12/31/2020,185.0,95.0,55.0,23.0,,,303.0,06/01/2019,06/01/2020
ALASKA,TATALINA LRRS,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,TIN CITY LRRS,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,TOK,04/01/2020,09/30/2020,105.0,90.0,53.0,23.0,,,218.0,06/01/2019,06/01/2020
ALASKA,TOK,10/01/2020,03/31/2020,99.0,90.0,53.0,23.0,,,212.0,06/01/2019,06/01/2020
ALASKA,VALDEZ,05/16/2020,09/15/2020,197.0,88.0,52.0,22.0,,,307.0,06/01/2019,06/01/2020
ALASKA,VALDEZ,09/16/2020,05/15/2020,179.0,88.0,52.0,22.0,,,289.0,06/01/2019,06/01/2020
ALASKA,WAINWRIGHT,01/01/2020,12/31/2020,275.0,62.0,39.0,15.0,,,352.0,06/01/2019,06/01/2020
ALASKA,WAKE ISLAND DIVERT AIRFIELD,01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
ALASKA,WASILLA,05/01/2020,09/29/2020,162.0,75.0,45.0,19.0,,,256.0,06/01/2019,06/01/2020
ALASKA,WASILLA,09/30/2020,04/30/2020,98.0,75.0,45.0,19.0,,,192.0,06/01/2019,06/01/2020
ALASKA,WRANGELL,04/01/2020,10/01/2020,250.0,95.0,55.0,23.0,,,368.0,06/01/2019,06/01/2020
ALASKA,WRANGELL,10/02/2020,03/31/2020,160.0,95.0,55.0,23.0,,,278.0,06/01/2019,06/01/2020
ALASKA,YAKUTAT,01/01/2020,12/31/2020,150.0,89.0,52.0,22.0,,,261.0,06/01/2019,06/01/2020
ALASKA,[OTHER],01/01/2020,12/31/2020,161.0,90.0,53.0,23.0,,,274.0,06/01/2019,06/01/2020
AMERICAN SAMOA,AMERICAN SAMOA,01/01/2020,12/31/2020,139.0,69.0,42.0,17.0,,,225.0,07/01/2019,06/01/2020
AMERICAN SAMOA,PAGO PAGO,01/01/2020,12/31/2020,139.0,69.0,42.0,17.0,,,225.0,07/01/2019,06/01/2020
GUAM,GUAM (INCL ALL MIL INSTAL),01/01/2020,12/31/2020,159.0,77.0,46.0,19.0,,,255.0,09/01/2019,06/01/2020
GUAM,JOINT REGION MARIANAS (ANDERSEN),01/01/2020,12/31/2020,159.0,77.0,46.0,19.0,,,255.0,09/01/2019,06/01/2020
GUAM,JOINT REGION MARIANAS (NAVAL BASE),01/01/2020,12/31/2020,159.0,77.0,46.0,19.0,,,255.0,09/01/2019,06/01/2020
GUAM,TAMUNING,01/01/2020,12/31/2020,159.0,77.0,46.0,19.0,,,255.0,09/01/2019,06/01/2020
HAWAII,CAMP H M SMITH,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,EASTPAC NAVAL COMP TELE AREA,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,FT. DERUSSEY,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,FT. SHAFTER,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,HICKAM AFB,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,HILO,01/01/2020,12/31/2020,199.0,96.0,56.0,24.0,,,319.0,07/01/2019,06/01/2020
HAWAII,HONOLULU,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,ISLE OF HAWAII: HILO,01/01/2020,12/31/2020,199.0,96.0,56.0,24.0,,,319.0,07/01/2019,06/01/2020
HAWAII,ISLE OF HAWAII: OTHER,01/01/2020,12/31/2020,218.0,125.0,70.0,31.0,,,374.0,07/01/2019,06/01/2020
HAWAII,ISLE OF KAUAI,01/01/2020,12/31/2020,325.0,113.0,64.0,28.0,,,466.0,07/01/2019,06/01/2020
HAWAII,ISLE OF MAUI,01/01/2020,12/31/2020,304.0,120.0,68.0,30.0,,,454.0,07/01/2019,06/01/2020
HAWAII,ISLE OF OAHU,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,JB PEARL HARBOR-HICKAM,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,KAPOLEI,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,KEKAHA PACIFIC MISSILE RANGE FAC,01/01/2020,12/31/2020,325.0,113.0,64.0,28.0,,,466.0,07/01/2019,06/01/2020
HAWAII,KILAUEA MILITARY CAMP,01/01/2020,12/31/2020,199.0,96.0,56.0,24.0,,,319.0,07/01/2019,06/01/2020
HAWAII,LANAI,01/01/2020,12/31/2020,218.0,107.0,61.0,27.0,,,352.0,07/01/2019,06/01/2020
HAWAII,LIHUE,01/01/2020,12/31/2020,325.0,113.0,64.0,28.0,,,466.0,07/01/2019,06/01/2020
HAWAII,LUALUALEI NAVAL MAGAZINE,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,MCB HAWAII,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,MOLOKAI,01/01/2020,12/31/2020,218.0,85.0,50.0,21.0,,,324.0,07/01/2019,06/01/2020
HAWAII,NOSC PEARL HARBOR,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,PEARL HARBOR,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,PMRF BARKING SANDS,01/01/2020,12/31/2020,325.0,113.0,64.0,28.0,,,466.0,07/01/2019,06/01/2020
HAWAII,SCHOFIELD BARRACKS,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,TRIPLER ARMY MEDICAL CENTER,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,WAHIAWA NCTAMS PAC,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,WHEELER ARMY AIRFIELD,01/01/2020,12/31/2020,177.0,119.0,67.0,30.0,,,326.0,07/01/2019,06/01/2020
HAWAII,[OTHER],01/01/2020,12/31/2020,218.0,119.0,67.0,30.0,,,367.0,07/01/2019,06/01/2020
MIDWAY ISLANDS,MIDWAY ISLANDS,01/01/2020,12/31/2020,125.0,65.0,40.0,16.0,,,206.0,07/01/2019,06/01/2020
PUERTO RICO,AGUADILLA,01/01/2020,12/31/2020,149.0,72.0,44.0,18.0,,,239.0,06/01/2020,06/01/2020
PUERTO RICO,BAYAMON,06/01/2020,11/30/2020,167.0,92.0,54.0,23.0,,,282.0,06/01/2020,06/01/2020
PUERTO RICO,BAYAMON,12/01/2020,05/31/2020,195.0,92.0,54.0,23.0,,,310.0,06/01/2020,06/01/2020
PUERTO RICO,CAROLINA,06/01/2020,11/30/2020,167.0,92.0,54.0,23.0,,,282.0,06/01/2020,06/01/2020
PUERTO RICO,CAROLINA,12/01/2020,05/31/2020,195.0,92.0,54.0,23.0,,,310.0,06/01/2020,06/01/2020
PUERTO RICO,CEIBA,01/01/2020,12/31/2020,159.0,88.0,52.0,22.0,,,269.0,06/01/2020,06/01/2020
PUERTO RICO,CULEBRA,01/01/2020,12/31/2020,159.0,84.0,50.0,21.0,,,264.0,06/01/2020,06/01/2020
PUERTO RICO,FAJARDO [INCL ROOSEVELT RDS NAVSTAT],01/01/2020,12/31/2020,159.0,88.0,52.0,22.0,,,269.0,06/01/2020,06/01/2020
PUERTO RICO,"FT. BUCHANAN [INCL GSA SVC CTR, GUAYNABO]",06/01/2020,11/30/2020,167.0,92.0,54.0,23.0,,,282.0,06/01/2020,06/01/2020
PUERTO RICO,"FT. BUCHANAN [INCL GSA SVC CTR, GUAYNABO]",12/01/2020,05/31/2020,195.0,92.0,54.0,23.0,,,310.0,06/01/2020,06/01/2020
PUERTO RICO,HUMACAO,01/01/2020,12/31/2020,159.0,88.0,52.0,22.0,,,269.0,06/01/2020,06/01/2020
PUERTO RICO,LUIS MUNOZ MARIN IAP AGS,06/01/2020,11/30/2020,167.0,92.0,54.0,23.0,,,282.0,06/01/2020,06/01/2020
PUERTO RICO,LUIS MUNOZ MARIN IAP AGS,12/01/2020,05/31/2020,195.0,92.0,54.0,23.0,,,310.0,06/01/2020,06/01/2020
PUERTO RICO,LUQUILLO,01/01/2020,12/31/2020,159.0,88.0,52.0,22.0,,,269.0,06/01/2020,06/01/2020
PUERTO RICO,MAYAGUEZ,01/01/2020,12/31/2020,109.0,75.0,45.0,19.0,,,203.0,06/01/2020,06/01/2020
PUERTO RICO,PONCE,01/01/2020,12/31/2020,149.0,104.0,60.0,26.0,,,279.0,06/01/2020,06/01/2020
PUERTO RICO,RIO GRANDE,01/01/2020,12/31/2020,154.0,68.0,42.0,17.0,,,239.0,06/01/2020,06/01/2020
PUERTO RICO,SABANA SECA [INCL ALL MILITARY],06/01/2020,11/30/2020,167.0,92.0,54.0,23.0,,,282.0,06/01/2020,06/01/2020
PUERTO RICO,SABANA SECA [INCL ALL MILITARY],12/01/2020,05/31/2020,195.0,92.0,54.0,23.0,,,310.0,06/01/2020,06/01/2020
PUERTO RICO,SAN JUAN & NAV RES STA,06/01/2020,11/30/2020,167.0,92.0,54.0,23.0,,,282.0,06/01/2020,06/01/2020
PUERTO RICO,SAN JUAN & NAV RES STA,12/01/2020,05/31/2020,195.0,92.0,54.0,23.0,,,310.0,06/01/2020,06/01/2020
PUERTO RICO,VIEQUES,01/01/2020,12/31/2020,159.0,75.0,45.0,19.0,,,253.0,06/01/2020,06/01/2020
PUERTO RICO,[OTHER],01/01/2020,12/31/2020,154.0,80.0,48.0,20.0,,,254.0,06/01/2020,06/01/2020
VIRGIN ISLANDS (U.S.),ST. CROIX,04/15/2020,12/14/2020,247.0,96.0,56.0,24.0,,,367.0,05/01/2020,06/01/2020
VIRGIN ISLANDS (U.S.),ST. CROIX,12/15/2020,04/14/2020,299.0,96.0,56.0,24.0,,,419.0,05/01/2020,06/01/2020
VIRGIN ISLANDS (U.S.),ST. JOHN,05/01/2020,12/03/2020,170.0,98.0,57.0,25.0,,,293.0,05/01/2020,06/01/2020
VIRGIN ISLANDS (U.S.),ST. JOHN,12/04/2020,04/30/2020,230.0,98.0,57.0,25.0,,,353.0,05/01/2020,06/01/2020
VIRGIN ISLANDS (U.S.),ST. THOMAS,04/15/2020,12/15/2020,249.0,95.0,55.0,23.0,,,367.0,05/01/2020,06/01/2020
VIRGIN ISLANDS (U.S.),ST. THOMAS,12/16/2020,04/14/2020,339.0,95.0,55.0,23.0,,,457.0,05/01/2020,06/01/2020
WAKE ISLAND,WAKE ISLAND,01/01/2020,12/31/2020,129.0,56.0,36.0,14.0,,,199.0,07/01/2016,06/01/2020
