State/Country,Location,Season Begin,Season End,Lodging,Local Meal Rate,Proportional Meal Rate,Local Incidental,Footnote Number,Footnote Rate,Maximum Per Diem,Effective Date,Publication Date
ALASKA,DILLINGHAM,01/01/2025,12/31/2025,320.0,90.0,54.0,23.0,,,433.0,02/01/2024,07/01/2025
ALASKA,DUTCH HARBOR-UNALASKA,01/01/2025,12/31/2025,230.0,103.0,61.0,26.0,,,359.0,02/01/2024,07/01/2025
ALASKA,EARECKSON AIR STATION,01/01/2025,12/31/2025,146.0,59.0,39.0,15.0,,,220.0,02/01/2024,07/01/2025
ALASKA,EIELSON AFB,05/16/2025,09/30/2025,254.0,86.0,52.0,22.0,,,362.0,02/01/2024,07/01/2025
ALASKA,EIELSON AFB,10/01/2025,05/15/2025,179.0,86.0,52.0,22.0,,,287.0,02/01/2024,07/01/2025
ALASKA,ELFIN COVE,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,ELMENDORF AFB,05/01/2025,08/31/2025,279.0,116.0,67.0,29.0,,,424.0,02/01/2024,07/01/2025
ALASKA,ELMENDORF AFB,09/01/2025,04/30/2025,229.0,116.0,67.0,29.0,,,374.0,02/01/2024,07/01/2025
ALASKA,FAIRBANKS,05/16/2025,09/30/2025,254.0,86.0,52.0,22.0,,,362.0,02/01/2024,07/01/2025
ALASKA,FAIRBANKS,10/01/2025,05/15/2025,179.0,86.0,52.0,22.0,,,287.0,02/01/2024,07/01/2025
ALASKA,FORT YUKON LRRS,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,FT. GREELY,01/01/2025,12/31/2025,230.0,85.0,52.0,21.0,,,336.0,02/01/2024,07/01/2025
ALASKA,FT. RICHARDSON,05/01/2025,08/31/2025,279.0,116.0,67.0,29.0,,,424.0,02/01/2024,07/01/2025
ALASKA,FT. RICHARDSON,09/01/2025,04/30/2025,229.0,116.0,67.0,29.0,,,374.0,02/01/2024,07/01/2025
ALASKA,FT. WAINWRIGHT,05/16/2025,09/30/2025,254.0,86.0,52.0,22.0,,,362.0,02/01/2024,07/01/2025
ALASKA,FT. WAINWRIGHT,10/01/2025,05/15/2025,179.0,86.0,52.0,22.0,,,287.0,02/01/2024,07/01/2025
ALASKA,GAMBELL,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,GLENNALLEN,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,HAINES,01/01/2025,12/31/2025,230.0,90.0,54.0,23.0,,,343.0,02/01/2024,07/01/2025
ALASKA,HEALY,05/01/2025,09/30/2025,274.0,95.0,57.0,23.0,,,392.0,02/01/2024,07/01/2025
ALASKA,HEALY,10/01/2025,04/30/2025,179.0,95.0,57.0,23.0,,,297.0,02/01/2024,07/01/2025
ALASKA,HOMER,05/01/2025,09/30/2025,274.0,99.0,59.0,25.0,,,398.0,02/01/2024,07/01/2025
ALASKA,HOMER,10/01/2025,04/30/2025,179.0,99.0,59.0,25.0,,,303.0,02/01/2024,07/01/2025
ALASKA,JB ELMENDORF-RICHARDSON,05/01/2025,08/31/2025,279.0,116.0,67.0,29.0,,,424.0,02/01/2024,07/01/2025
ALASKA,JB ELMENDORF-RICHARDSON,09/01/2025,04/30/2025,229.0,116.0,67.0,29.0,,,374.0,02/01/2024,07/01/2025
ALASKA,JUNEAU,02/01/2025,10/31/2025,274.0,95.0,57.0,23.0,,,392.0,02/01/2024,07/01/2025
ALASKA,JUNEAU,11/01/2025,01/31/2025,214.0,95.0,57.0,23.0,,,332.0,02/01/2024,07/01/2025
ALASKA,KAKTOVIK,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,3.0,,351.0,02/01/2024,07/01/2025
ALASKA,KAVIK CAMP,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,3.0,,351.0,02/01/2024,07/01/2025
ALASKA,KENAI-SOLDOTNA,05/01/2025,10/31/2025,274.0,90.0,54.0,23.0,,,387.0,02/01/2024,07/01/2025
ALASKA,KENAI-SOLDOTNA,11/01/2025,04/30/2025,179.0,90.0,54.0,23.0,,,292.0,02/01/2024,07/01/2025
ALASKA,KENNICOTT,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,KETCHIKAN,05/01/2025,09/30/2025,275.0,95.0,57.0,23.0,,,393.0,02/01/2024,07/01/2025
ALASKA,KETCHIKAN,10/01/2025,04/30/2025,160.0,95.0,57.0,23.0,,,278.0,02/01/2024,07/01/2025
ALASKA,KING SALMON LRRS,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,KING SALMON,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,KLAWOCK,01/01/2025,12/31/2025,230.0,75.0,47.0,19.0,,,324.0,02/01/2024,07/01/2025
ALASKA,KODIAK,02/01/2025,10/31/2025,231.0,87.0,53.0,22.0,,,340.0,02/01/2024,07/01/2025
ALASKA,KODIAK,11/01/2025,01/31/2025,138.0,87.0,53.0,22.0,,,247.0,02/01/2024,07/01/2025
ALASKA,KOTZEBUE,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,KULIS AGS,05/01/2025,08/31/2025,279.0,116.0,67.0,29.0,,,424.0,02/01/2024,07/01/2025
ALASKA,KULIS AGS,09/01/2025,04/30/2025,229.0,116.0,67.0,29.0,,,374.0,02/01/2024,07/01/2025
ALASKA,MCCARTHY,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,MCGRATH,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,3.0,,351.0,02/01/2024,07/01/2025
ALASKA,MURPHY DOME,05/16/2025,09/30/2025,254.0,86.0,52.0,22.0,,,362.0,02/01/2024,07/01/2025
ALASKA,MURPHY DOME,10/01/2025,05/15/2025,179.0,86.0,52.0,22.0,,,287.0,02/01/2024,07/01/2025
ALASKA,NOME,05/01/2025,08/31/2025,274.0,95.0,57.0,23.0,,,392.0,02/01/2024,07/01/2025
ALASKA,NOME,09/01/2025,04/30/2025,242.0,95.0,57.0,23.0,,,360.0,02/01/2024,07/01/2025
ALASKA,NOSC ANCHORAGE,05/01/2025,08/31/2025,279.0,116.0,67.0,29.0,,,424.0,02/01/2024,07/01/2025
ALASKA,NOSC ANCHORAGE,09/01/2025,04/30/2025,229.0,116.0,67.0,29.0,,,374.0,02/01/2024,07/01/2025
ALASKA,NUIQSUT,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,3.0,,351.0,02/01/2024,07/01/2025
ALASKA,OLIKTOK LRRS,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,PALMER,05/01/2025,09/30/2025,274.0,105.0,62.0,26.0,,,405.0,02/01/2024,07/01/2025
ALASKA,PALMER,10/01/2025,04/30/2025,196.0,105.0,62.0,26.0,,,327.0,02/01/2024,07/01/2025
ALASKA,PETERSBURG,01/01/2025,12/31/2025,230.0,86.0,52.0,22.0,,,338.0,02/01/2024,07/01/2025
ALASKA,POINT BARROW LRRS,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,POINT HOPE,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,3.0,,351.0,02/01/2024,07/01/2025
ALASKA,POINT LONELY LRRS,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,PORT ALEXANDER,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,3.0,,351.0,02/01/2024,07/01/2025
ALASKA,PORT ALSWORTH,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,PRUDHOE BAY,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,SELDOVIA,05/01/2025,09/30/2025,274.0,99.0,59.0,25.0,,,398.0,02/01/2024,07/01/2025
ALASKA,SELDOVIA,10/01/2025,04/30/2025,179.0,99.0,59.0,25.0,,,303.0,02/01/2024,07/01/2025
ALASKA,SEWARD,04/01/2025,09/30/2025,284.0,131.0,75.0,33.0,,,448.0,02/01/2024,07/01/2025
ALASKA,SEWARD,10/01/2025,03/31/2025,179.0,131.0,75.0,33.0,,,343.0,02/01/2024,07/01/2025
ALASKA,SITKA-MT. EDGECUMBE,05/01/2025,09/30/2025,274.0,93.0,56.0,23.0,,,390.0,02/01/2024,07/01/2025
ALASKA,SITKA-MT. EDGECUMBE,10/01/2025,04/30/2025,199.0,93.0,56.0,23.0,,,315.0,02/01/2024,07/01/2025
ALASKA,SKAGWAY,05/01/2025,09/30/2025,274.0,95.0,57.0,23.0,,,392.0,02/01/2024,07/01/2025
ALASKA,SKAGWAY,10/01/2025,04/30/2025,179.0,95.0,57.0,23.0,,,297.0,02/01/2024,07/01/2025
ALASKA,SLANA,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,SPARREVOHN LRRS,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,SPRUCE CAPE,03/01/2025,09/30/2025,274.0,87.0,53.0,22.0,,,383.0,02/01/2024,07/01/2025
ALASKA,SPRUCE CAPE,10/01/2025,02/28/2025,179.0,87.0,53.0,22.0,,,288.0,02/01/2024,07/01/2025
ALASKA,ST. GEORGE,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,TALKEETNA,01/01/2025,12/31/2025,230.0,98.0,58.0,25.0,,,353.0,02/01/2024,07/01/2025
ALASKA,TANANA,05/01/2025,08/31/2025,274.0,95.0,57.0,23.0,,,392.0,02/01/2024,07/01/2025
ALASKA,TANANA,09/01/2025,04/30/2025,242.0,95.0,57.0,23.0,,,360.0,02/01/2024,07/01/2025
ALASKA,TATALINA LRRS,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,TIN CITY LRRS,01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
ALASKA,TOK,01/01/2025,12/31/2025,230.0,90.0,54.0,23.0,,,343.0,02/01/2024,07/01/2025
ALASKA,VALDEZ,05/16/2025,09/15/2025,274.0,88.0,53.0,22.0,,,384.0,02/01/2024,07/01/2025
ALASKA,VALDEZ,09/16/2025,05/15/2025,179.0,88.0,53.0,22.0,,,289.0,02/01/2024,07/01/2025
ALASKA,WAINWRIGHT,01/01/2025,12/31/2025,295.0,62.0,40.0,15.0,,,372.0,02/01/2024,07/01/2025
ALASKA,WASILLA,06/01/2025,09/30/2025,274.0,83.0,51.0,21.0,,,378.0,02/01/2024,07/01/2025
ALASKA,WASILLA,10/01/2025,05/31/2025,179.0,83.0,51.0,21.0,,,283.0,02/01/2024,07/01/2025
ALASKA,WRANGELL,05/01/2025,09/30/2025,275.0,95.0,57.0,23.0,,,393.0,02/01/2024,07/01/2025
ALASKA,WRANGELL,10/01/2025,04/30/2025,160.0,95.0,57.0,23.0,,,278.0,02/01/2024,07/01/2025
ALASKA,YAKUTAT,06/01/2025,09/30/2025,350.0,89.0,54.0,22.0,,,461.0,02/01/2024,07/01/2025
ALASKA,YAKUTAT,10/01/2025,05/31/2025,179.0,89.0,54.0,22.0,,,290.0,02/01/2024,07/01/2025
ALASKA,[OTHER],01/01/2025,12/31/2025,230.0,97.0,58.0,24.0,,,351.0,02/01/2024,07/01/2025
AMERICAN SAMOA,AMERICAN SAMOA,01/01/2025,12/31/2025,149.0,82.0,50.0,21.0,,,252.0,03/01/2025,07/01/2025
AMERICAN SAMOA,PAGO PAGO,01/01/2025,12/31/2025,149.0,82.0,50.0,21.0,,,252.0,03/01/2025,07/01/2025
GUAM,CAMP BLAZ,01/01/2025,12/31/2025,179.0,99.0,59.0,25.0,,,303.0,04/01/2025,07/01/2025
GUAM,GUAM (INCL ALL MIL INSTAL),01/01/2025,12/31/2025,179.0,99.0,59.0,25.0,,,303.0,04/01/2025,07/01/2025
GUAM,JOINT REGION MARIANAS (ANDERSEN),01/01/2025,12/31/2025,179.0,99.0,59.0,25.0,,,303.0,04/01/2025,07/01/2025
GUAM,JOINT REGION MARIANAS (NAVAL BASE),01/01/2025,12/31/2025,179.0,99.0,59.0,25.0,,,303.0,04/01/2025,07/01/2025
GUAM,TAMUNING,01/01/2025,12/31/2025,179.0,99.0,59.0,25.0,,,303.0,04/01/2025,07/01/2025
HAWAII,CAMP H M SMITH,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,CNI NAVMAG PEARL HARBOR-HICKAM,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,FT. DERUSSEY,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,FT. SHAFTER,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,HICKAM AFB,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,HONOLULU,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,ISLE OF HAWAII: HILO,01/01/2025,12/31/2025,199.0,117.0,68.0,29.0,,,345.0,02/01/2023,07/01/2025
HAWAII,ISLE OF HAWAII: LOCATIONS OTHER THAN HILO,01/01/2025,12/31/2025,229.0,138.0,78.0,35.0,,,402.0,02/01/2023,07/01/2025
HAWAII,ISLE OF KAUAI,01/01/2025,12/31/2025,325.0,132.0,75.0,33.0,,,490.0,03/01/2023,07/01/2025
HAWAII,ISLE OF LANAI,01/01/2025,12/31/2025,229.0,126.0,72.0,31.0,,,386.0,02/01/2023,07/01/2025
HAWAII,ISLE OF MAUI,01/01/2025,12/31/2025,354.0,122.0,70.0,31.0,,,507.0,02/01/2023,07/01/2025
HAWAII,ISLE OF MOLOKAI,01/01/2025,12/31/2025,229.0,126.0,72.0,31.0,,,386.0,02/01/2023,07/01/2025
HAWAII,ISLE OF OAHU,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,JB PEARL HARBOR-HICKAM,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,KAPOLEI,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,KEKAHA PACIFIC MISSILE RANGE FAC,01/01/2025,12/31/2025,325.0,132.0,75.0,33.0,,,490.0,03/01/2023,07/01/2025
HAWAII,KILAUEA MILITARY CAMP,01/01/2025,12/31/2025,199.0,117.0,68.0,29.0,,,345.0,02/01/2023,07/01/2025
HAWAII,LIHUE,01/01/2025,12/31/2025,325.0,132.0,75.0,33.0,,,490.0,03/01/2023,07/01/2025
HAWAII,MCB HAWAII,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,NCTAMS PAC WAHIAWA HI,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,NOSC PEARL HARBOR,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,PEARL HARBOR,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,PMRF BARKING SANDS,01/01/2025,12/31/2025,325.0,132.0,75.0,33.0,,,490.0,03/01/2023,07/01/2025
HAWAII,SCHOFIELD BARRACKS,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,TRIPLER ARMY MEDICAL CENTER,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,WHEELER ARMY AIRFIELD,01/01/2025,12/31/2025,202.0,126.0,72.0,31.0,,,359.0,02/01/2023,07/01/2025
HAWAII,[OTHER],01/01/2025,12/31/2025,229.0,126.0,72.0,31.0,,,386.0,02/01/2023,07/01/2025
MIDWAY ISLANDS,MIDWAY ISLANDS,01/01/2025,12/31/2025,125.0,65.0,42.0,16.0,,,206.0,03/01/2025,07/01/2025
PUERTO RICO,AGUADILLA,01/01/2025,12/31/2025,149.0,78.0,48.0,19.0,,,246.0,06/01/2024,07/01/2025
PUERTO RICO,BAYAMON,07/01/2025,11/30/2025,217.0,118.0,68.0,30.0,,,365.0,06/01/2024,07/01/2025
PUERTO RICO,BAYAMON,12/01/2025,06/30/2025,245.0,118.0,68.0,30.0,,,393.0,06/01/2024,07/01/2025
PUERTO RICO,CAROLINA,07/01/2025,11/30/2025,217.0,118.0,68.0,30.0,,,365.0,06/01/2024,07/01/2025
PUERTO RICO,CAROLINA,12/01/2025,06/30/2025,245.0,118.0,68.0,30.0,,,393.0,06/01/2024,07/01/2025
PUERTO RICO,CEIBA,01/01/2025,12/31/2025,183.0,88.0,53.0,22.0,,,293.0,06/01/2024,07/01/2025
PUERTO RICO,CULEBRA,01/01/2025,12/31/2025,183.0,93.0,56.0,23.0,,,299.0,06/01/2024,07/01/2025
PUERTO RICO,FAJARDO [INCL ROOSEVELT RDS NAVSTAT],01/01/2025,12/31/2025,183.0,88.0,53.0,22.0,,,293.0,06/01/2024,07/01/2025
PUERTO RICO,"FT. BUCHANAN [INCL GSA SVC CTR, GUAYNABO]",07/01/2025,11/30/2025,217.0,118.0,68.0,30.0,,,365.0,06/01/2024,07/01/2025
PUERTO RICO,"FT. BUCHANAN [INCL GSA SVC CTR, GUAYNABO]",12/01/2025,06/30/2025,245.0,118.0,68.0,30.0,,,393.0,06/01/2024,07/01/2025
PUERTO RICO,HUMACAO,01/01/2025,12/31/2025,183.0,88.0,53.0,22.0,,,293.0,06/01/2024,07/01/2025
PUERTO RICO,LUIS MUNOZ MARIN IAP AGS,07/01/2025,11/30/2025,217.0,118.0,68.0,30.0,,,365.0,06/01/2024,07/01/2025
PUERTO RICO,LUIS MUNOZ MARIN IAP AGS,12/01/2025,06/30/2025,245.0,118.0,68.0,30.0,,,393.0,06/01/2024,07/01/2025
PUERTO RICO,LUQUILLO,01/01/2025,12/31/2025,183.0,88.0,53.0,22.0,,,293.0,06/01/2024,07/01/2025
PUERTO RICO,MAYAGUEZ,01/01/2025,12/31/2025,129.0,93.0,56.0,23.0,,,245.0,06/01/2024,07/01/2025
PUERTO RICO,PONCE,01/01/2025,12/31/2025,149.0,117.0,68.0,29.0,,,295.0,06/01/2024,07/01/2025
PUERTO RICO,RIO GRANDE,01/01/2025,12/31/2025,219.0,82.0,50.0,21.0,,,322.0,06/01/2024,07/01/2025
PUERTO RICO,SABANA SECA [INCL ALL MILITARY],07/01/2025,11/30/2025,217.0,118.0,68.0,30.0,,,365.0,06/01/2024,07/01/2025
PUERTO RICO,SABANA SECA [INCL ALL MILITARY],12/01/2025,06/30/2025,245.0,118.0,68.0,30.0,,,393.0,06/01/2024,07/01/2025
PUERTO RICO,SAN JUAN & NAV RES STA,07/01/2025,11/30/2025,217.0,118.0,68.0,30.0,,,365.0,06/01/2024,07/01/2025
PUERTO RICO,SAN JUAN & NAV RES STA,12/01/2025,06/30/2025,245.0,118.0,68.0,30.0,,,393.0,06/01/2024,07/01/2025
PUERTO RICO,VIEQUES,01/01/2025,12/31/2025,183.0,100.0,59.0,25.0,,,308.0,06/01/2024,07/01/2025
PUERTO RICO,[OTHER],01/01/2025,12/31/2025,183.0,93.0,56.0,23.0,,,299.0,06/01/2024,07/01/2025
VIRGIN ISLANDS (U.S.),ST. CROIX,07/01/2025,10/31/2025,247.0,92.0,55.0,23.0,,,362.0,10/01/2024,07/01/2025
VIRGIN ISLANDS (U.S.),ST. CROIX,11/01/2025,06/30/2025,299.0,92.0,55.0,23.0,,,414.0,10/01/2024,07/01/2025
VIRGIN ISLANDS (U.S.),ST. JOHN,04/15/2025,12/15/2025,324.0,120.0,69.0,30.0,,,474.0,10/01/2024,07/01/2025
VIRGIN ISLANDS (U.S.),ST. JOHN,12/16/2025,04/14/2025,414.0,120.0,69.0,30.0,,,564.0,10/01/2024,07/01/2025
VIRGIN ISLANDS (U.S.),ST. THOMAS,04/15/2025,12/15/2025,324.0,120.0,69.0,30.0,,,474.0,10/01/2024,07/01/2025
VIRGIN ISLANDS (U.S.),ST. THOMAS,12/16/2025,04/14/2025,414.0,120.0,69.0,30.0,,,564.0,10/01/2024,07/01/2025
WAKE ISLAND,WAKE ISLAND,01/01/2025,12/31/2025,133.0,58.0,38.0,15.0,,,206.0,05/01/2023,07/01/2025
