State/Country,Location,Season Begin,Season End,Lodging,Local Meal Rate,Proportional Meal Rate,Local Incidental,Footnote Number,Footnote Rate,Maximum Per Diem,Effective Date,Publication Date
ALASKA,DELTA JUNCTION,05/01/2016,09/30/2016,169.0,48.0,31.0,12.0,,,229.0,03/01/2015,03/01/2016
ALASKA,DELTA JUNCTION,10/01/2016,04/30/2016,139.0,46.0,30.0,11.0,,,196.0,03/01/2015,03/01/2016
ALASKA,DENALI NATIONAL PARK,06/01/2016,08/31/2016,185.0,64.0,39.0,16.0,,,265.0,03/01/2016,03/01/2016
ALASKA,DENALI NATIONAL PARK,09/01/2016,05/31/2016,139.0,64.0,39.0,16.0,,,219.0,03/01/2016,03/01/2016
ALASKA,DILLINGHAM,05/01/2016,10/15/2016,350.0,68.0,41.0,17.0,,,435.0,03/01/2016,03/01/2016
ALASKA,DILLINGHAM,10/16/2016,04/30/2016,220.0,68.0,41.0,17.0,,,305.0,03/01/2016,03/01/2016
ALASKA,DUTCH HARBOR-UNALASKA,01/01/2016,12/31/2016,142.0,62.0,38.0,15.0,,,219.0,03/01/2016,03/01/2016
ALASKA,EARECKSON AIR STATION,01/01/2016,12/31/2016,120.0,61.0,38.0,15.0,,,196.0,03/01/2016,03/01/2016
ALASKA,EIELSON AFB,05/15/2016,09/15/2016,154.0,63.0,39.0,15.0,,,232.0,03/01/2016,03/01/2016
ALASKA,EIELSON AFB,09/16/2016,05/14/2016,75.0,63.0,39.0,15.0,,,153.0,03/01/2016,03/01/2016
ALASKA,ELFIN COVE,01/01/2016,12/31/2016,275.0,41.0,28.0,10.0,,,326.0,03/01/2016,03/01/2016
ALASKA,ELMENDORF AFB,05/16/2016,09/30/2016,339.0,91.0,53.0,23.0,,,453.0,03/01/2016,03/01/2016
ALASKA,ELMENDORF AFB,10/01/2016,05/15/2016,99.0,91.0,53.0,23.0,,,213.0,03/01/2016,03/01/2016
ALASKA,FAIRBANKS,05/15/2016,09/15/2016,154.0,63.0,39.0,15.0,,,232.0,03/01/2016,03/01/2016
ALASKA,FAIRBANKS,09/16/2016,05/14/2016,75.0,63.0,39.0,15.0,,,153.0,03/01/2016,03/01/2016
ALASKA,FOOTLOOSE,01/01/2016,12/31/2016,175.0,15.0,15.0,3.0,,,193.0,10/01/2002,03/01/2016
ALASKA,FORT YUKON LRRS,01/01/2016,12/31/2016,120.0,61.0,38.0,15.0,,,196.0,03/01/2016,03/01/2016
ALASKA,FT. GREELY,05/01/2016,09/30/2016,169.0,48.0,31.0,12.0,,,229.0,03/01/2015,03/01/2016
ALASKA,FT. GREELY,10/01/2016,04/30/2016,139.0,46.0,30.0,11.0,,,196.0,03/01/2015,03/01/2016
ALASKA,FT. RICHARDSON,05/16/2016,09/30/2016,339.0,91.0,53.0,23.0,,,453.0,03/01/2016,03/01/2016
ALASKA,FT. RICHARDSON,10/01/2016,05/15/2016,99.0,91.0,53.0,23.0,,,213.0,03/01/2016,03/01/2016
ALASKA,FT. WAINWRIGHT,05/15/2016,09/15/2016,154.0,63.0,39.0,15.0,,,232.0,03/01/2016,03/01/2016
ALASKA,FT. WAINWRIGHT,09/16/2016,05/14/2016,75.0,63.0,39.0,15.0,,,153.0,03/01/2016,03/01/2016
ALASKA,GAMBELL,01/01/2016,12/31/2016,133.0,41.0,28.0,10.0,,,184.0,03/01/2016,03/01/2016
ALASKA,GLENNALLEN,05/15/2016,09/15/2016,150.0,69.0,42.0,17.0,,,236.0,03/01/2016,03/01/2016
ALASKA,GLENNALLEN,09/16/2016,05/14/2016,115.0,69.0,42.0,17.0,,,201.0,03/01/2016,03/01/2016
ALASKA,HAINES,01/01/2016,12/31/2016,107.0,81.0,48.0,20.0,,,208.0,01/01/2011,03/01/2016
ALASKA,HEALY,06/01/2016,08/31/2016,185.0,64.0,39.0,16.0,,,265.0,03/01/2016,03/01/2016
ALASKA,HEALY,09/01/2016,05/31/2016,139.0,64.0,39.0,16.0,,,219.0,03/01/2016,03/01/2016
ALASKA,HOMER,05/01/2016,09/30/2016,194.0,72.0,43.0,18.0,,,284.0,03/01/2016,03/01/2016
ALASKA,HOMER,10/01/2016,04/30/2016,89.0,72.0,43.0,18.0,,,179.0,03/01/2016,03/01/2016
ALASKA,JB ELMENDORF-RICHARDSON,05/16/2016,09/30/2016,339.0,91.0,53.0,23.0,,,453.0,03/01/2016,03/01/2016
ALASKA,JB ELMENDORF-RICHARDSON,10/01/2016,05/15/2016,99.0,91.0,53.0,23.0,,,213.0,03/01/2016,03/01/2016
ALASKA,JUNEAU,05/01/2016,09/30/2016,159.0,70.0,42.0,18.0,,,247.0,03/01/2016,03/01/2016
ALASKA,JUNEAU,10/01/2016,04/30/2016,125.0,70.0,42.0,18.0,,,213.0,03/01/2016,03/01/2016
ALASKA,KAKTOVIK,01/01/2016,12/31/2016,165.0,69.0,42.0,17.0,,,251.0,10/01/2002,03/01/2016
ALASKA,KAVIK CAMP,01/01/2016,12/31/2016,250.0,41.0,28.0,10.0,,,301.0,03/01/2016,03/01/2016
ALASKA,KENAI-SOLDOTNA,05/01/2016,10/31/2016,179.0,85.0,50.0,21.0,,,285.0,03/01/2016,03/01/2016
ALASKA,KENAI-SOLDOTNA,11/01/2016,04/30/2016,84.0,85.0,50.0,21.0,,,190.0,03/01/2016,03/01/2016
ALASKA,KENNICOTT,01/01/2016,12/31/2016,285.0,68.0,41.0,17.0,,,370.0,03/01/2016,03/01/2016
ALASKA,KETCHIKAN,04/01/2016,10/01/2016,250.0,78.0,46.0,19.0,,,347.0,03/01/2016,03/01/2016
ALASKA,KETCHIKAN,10/02/2016,03/31/2016,99.0,78.0,46.0,19.0,,,196.0,03/01/2016,03/01/2016
ALASKA,KING SALMON LRRS,01/01/2016,12/31/2016,120.0,61.0,38.0,15.0,,,196.0,03/01/2016,03/01/2016
ALASKA,KING SALMON,05/01/2016,10/01/2016,225.0,73.0,44.0,18.0,,,316.0,10/01/2002,03/01/2016
ALASKA,KING SALMON,10/02/2016,04/30/2016,125.0,65.0,40.0,16.0,,,206.0,10/01/2002,03/01/2016
ALASKA,KLAWOCK,04/01/2016,09/30/2016,151.0,59.0,37.0,15.0,,,225.0,03/01/2016,03/01/2016
ALASKA,KLAWOCK,10/01/2016,03/31/2016,88.0,59.0,37.0,15.0,,,162.0,03/01/2016,03/01/2016
ALASKA,KODIAK,05/01/2016,09/30/2016,157.0,65.0,40.0,16.0,,,238.0,03/01/2016,03/01/2016
ALASKA,KODIAK,10/01/2016,04/30/2016,100.0,65.0,40.0,16.0,,,181.0,03/01/2016,03/01/2016
ALASKA,KOTZEBUE,01/01/2016,12/31/2016,219.0,84.0,49.0,21.0,,,324.0,03/01/2016,03/01/2016
ALASKA,KULIS AGS,05/16/2016,09/30/2016,339.0,91.0,53.0,23.0,,,453.0,03/01/2016,03/01/2016
ALASKA,KULIS AGS,10/01/2016,05/15/2016,99.0,91.0,53.0,23.0,,,213.0,03/01/2016,03/01/2016
ALASKA,MCCARTHY,01/01/2016,12/31/2016,285.0,68.0,41.0,17.0,,,370.0,03/01/2016,03/01/2016
ALASKA,MCGRATH,01/01/2016,12/31/2016,160.0,52.0,33.0,13.0,,,225.0,03/01/2016,03/01/2016
ALASKA,MURPHY DOME,05/15/2016,09/15/2016,154.0,63.0,39.0,15.0,,,232.0,03/01/2016,03/01/2016
ALASKA,MURPHY DOME,09/16/2016,05/14/2016,75.0,63.0,39.0,15.0,,,153.0,03/01/2016,03/01/2016
ALASKA,NOME,01/01/2016,12/31/2016,165.0,67.0,41.0,17.0,,,249.0,03/01/2016,03/01/2016
ALASKA,NUIQSUT,01/01/2016,12/31/2016,234.0,41.0,28.0,10.0,,,285.0,03/01/2016,03/01/2016
ALASKA,OLIKTOK LRRS,01/01/2016,12/31/2016,120.0,61.0,38.0,15.0,,,196.0,03/01/2016,03/01/2016
ALASKA,PETERSBURG,01/01/2016,12/31/2016,120.0,61.0,38.0,15.0,,,196.0,03/01/2016,03/01/2016
ALASKA,POINT BARROW LRRS,01/01/2016,12/31/2016,120.0,61.0,38.0,15.0,,,196.0,03/01/2016,03/01/2016
ALASKA,POINT HOPE,01/01/2016,12/31/2016,175.0,68.0,41.0,17.0,,,260.0,03/01/2016,03/01/2016
ALASKA,POINT LAY LRRS,01/01/2016,12/31/2016,255.0,41.0,28.0,10.0,,,306.0,03/01/2016,03/01/2016
ALASKA,POINT LAY,01/01/2016,12/31/2016,255.0,41.0,28.0,10.0,,,306.0,03/01/2016,03/01/2016
ALASKA,POINT LONELY LRRS,01/01/2016,12/31/2016,120.0,61.0,38.0,15.0,,,196.0,03/01/2016,03/01/2016
ALASKA,PORT ALEXANDER,02/01/2016,08/31/2016,210.0,41.0,28.0,10.0,,,261.0,03/01/2016,03/01/2016
ALASKA,PORT ALEXANDER,09/01/2016,01/31/2016,165.0,41.0,28.0,10.0,,,216.0,03/01/2016,03/01/2016
ALASKA,PORT ALSWORTH,01/01/2016,12/31/2016,135.0,70.0,42.0,18.0,,,223.0,10/01/2002,03/01/2016
ALASKA,PRUDHOE BAY,01/01/2016,12/31/2016,170.0,41.0,28.0,10.0,,,221.0,03/01/2016,03/01/2016
ALASKA,SELDOVIA,05/01/2016,09/30/2016,194.0,72.0,43.0,18.0,,,284.0,03/01/2016,03/01/2016
ALASKA,SELDOVIA,10/01/2016,04/30/2016,89.0,72.0,43.0,18.0,,,179.0,03/01/2016,03/01/2016
ALASKA,SEWARD,05/01/2016,09/30/2016,298.0,67.0,41.0,17.0,,,382.0,03/01/2016,03/01/2016
ALASKA,SEWARD,10/01/2016,04/30/2016,99.0,67.0,41.0,17.0,,,183.0,03/01/2016,03/01/2016
ALASKA,SITKA-MT. EDGECUMBE,01/01/2016,12/31/2016,200.0,79.0,47.0,19.0,,,298.0,03/01/2016,03/01/2016
ALASKA,SKAGWAY,04/01/2016,10/01/2016,250.0,78.0,46.0,19.0,,,347.0,03/01/2016,03/01/2016
ALASKA,SKAGWAY,10/02/2016,03/31/2016,99.0,78.0,46.0,19.0,,,196.0,03/01/2016,03/01/2016
ALASKA,SLANA,05/01/2016,09/30/2016,139.0,44.0,29.0,11.0,,,194.0,02/01/2005,03/01/2016
ALASKA,SLANA,10/01/2016,04/30/2016,99.0,44.0,29.0,11.0,,,154.0,02/01/2005,03/01/2016
ALASKA,SPARREVOHN LRRS,01/01/2016,12/31/2016,120.0,61.0,38.0,15.0,,,196.0,03/01/2016,03/01/2016
ALASKA,SPRUCE CAPE,05/01/2016,09/30/2016,157.0,65.0,40.0,16.0,,,238.0,03/01/2016,03/01/2016
ALASKA,SPRUCE CAPE,10/01/2016,04/30/2016,100.0,65.0,40.0,16.0,,,181.0,03/01/2016,03/01/2016
ALASKA,ST. GEORGE,01/01/2016,12/31/2016,220.0,41.0,28.0,10.0,,,271.0,03/01/2016,03/01/2016
ALASKA,TALKEETNA,01/01/2016,12/31/2016,100.0,71.0,43.0,18.0,,,189.0,10/01/2002,03/01/2016
ALASKA,TANANA,01/01/2016,12/31/2016,165.0,67.0,41.0,17.0,,,249.0,03/01/2016,03/01/2016
ALASKA,TATALINA LRRS,01/01/2016,12/31/2016,120.0,61.0,38.0,15.0,,,196.0,03/01/2016,03/01/2016
ALASKA,TIN CITY LRRS,01/01/2016,12/31/2016,120.0,61.0,38.0,15.0,,,196.0,03/01/2016,03/01/2016
ALASKA,TOK,05/15/2016,09/30/2016,95.0,66.0,40.0,17.0,,,178.0,03/01/2016,03/01/2016
ALASKA,TOK,10/01/2016,05/14/2016,73.0,66.0,40.0,17.0,,,156.0,03/01/2016,03/01/2016
ALASKA,UMIAT,01/01/2016,12/31/2016,350.0,41.0,28.0,10.0,,,401.0,03/01/2016,03/01/2016
ALASKA,VALDEZ,05/16/2016,09/16/2016,169.0,71.0,43.0,18.0,,,258.0,03/01/2016,03/01/2016
ALASKA,VALDEZ,09/17/2016,05/15/2016,89.0,71.0,43.0,18.0,,,178.0,03/01/2016,03/01/2016
ALASKA,WAINWRIGHT,01/01/2016,12/31/2016,175.0,66.0,40.0,17.0,,,258.0,01/01/2011,03/01/2016
ALASKA,WASILLA,05/01/2016,09/30/2016,170.0,84.0,49.0,21.0,,,275.0,03/01/2016,03/01/2016
ALASKA,WASILLA,10/01/2016,04/30/2016,99.0,84.0,49.0,21.0,,,204.0,03/01/2016,03/01/2016
ALASKA,WRANGELL,04/01/2016,10/01/2016,250.0,78.0,46.0,19.0,,,347.0,03/01/2016,03/01/2016
ALASKA,WRANGELL,10/02/2016,03/31/2016,99.0,78.0,46.0,19.0,,,196.0,03/01/2016,03/01/2016
ALASKA,YAKUTAT,01/01/2016,12/31/2016,105.0,75.0,45.0,19.0,,,199.0,01/01/2011,03/01/2016
ALASKA,[OTHER],01/01/2016,12/31/2016,120.0,61.0,38.0,15.0,,,196.0,03/01/2016,03/01/2016
AMERICAN SAMOA,AMERICAN SAMOA,01/01/2016,12/31/2016,139.0,55.0,35.0,14.0,,,208.0,06/01/2015,03/01/2016
AMERICAN SAMOA,PAGO PAGO,01/01/2016,12/31/2016,139.0,55.0,35.0,14.0,,,208.0,12/01/2015,03/01/2016
GUAM,GUAM (INCL ALL MIL INSTAL),01/01/2016,12/31/2016,159.0,70.0,42.0,17.0,,,246.0,07/01/2015,03/01/2016
GUAM,JOINT REGION MARIANAS (ANDERSEN),01/01/2016,12/31/2016,159.0,70.0,42.0,17.0,,,246.0,07/01/2015,03/01/2016
GUAM,JOINT REGION MARIANAS (NAVAL BASE),01/01/2016,12/31/2016,159.0,70.0,42.0,17.0,,,246.0,07/01/2015,03/01/2016
GUAM,TAMUNING,01/01/2016,12/31/2016,159.0,70.0,42.0,17.0,,,246.0,12/01/2015,03/01/2016
HAWAII,CAMP H M SMITH,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,EASTPAC NAVAL COMP TELE AREA,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,FT. DERUSSEY,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,FT. SHAFTER,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,HICKAM AFB,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,HILO,01/01/2016,12/31/2016,142.0,86.0,50.0,22.0,,,250.0,12/01/2015,03/01/2016
HAWAII,HONOLULU,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,ISLE OF HAWAII: HILO,01/01/2016,12/31/2016,142.0,86.0,50.0,22.0,,,250.0,06/01/2015,03/01/2016
HAWAII,ISLE OF HAWAII: OTHER,01/01/2016,12/31/2016,189.0,114.0,64.0,28.0,,,331.0,06/01/2015,03/01/2016
HAWAII,ISLE OF KAUAI,01/01/2016,12/31/2016,305.0,117.0,66.0,29.0,,,451.0,06/01/2015,03/01/2016
HAWAII,ISLE OF MAUI,01/01/2016,12/31/2016,259.0,117.0,66.0,29.0,,,405.0,06/01/2015,03/01/2016
HAWAII,ISLE OF OAHU,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,JB PEARL HARBOR-HICKAM,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,KAPOLEI,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,12/01/2015,03/01/2016
HAWAII,KEKAHA PACIFIC MISSILE RANGE FAC,01/01/2016,12/31/2016,305.0,117.0,66.0,29.0,,,451.0,06/01/2015,03/01/2016
HAWAII,KILAUEA MILITARY CAMP,01/01/2016,12/31/2016,142.0,86.0,50.0,22.0,,,250.0,06/01/2015,03/01/2016
HAWAII,LANAI,01/01/2016,12/31/2016,229.0,82.0,48.0,21.0,,,332.0,06/01/2015,03/01/2016
HAWAII,LIHUE,01/01/2016,12/31/2016,305.0,117.0,66.0,29.0,,,451.0,12/01/2015,03/01/2016
HAWAII,LUALUALEI NAVAL MAGAZINE,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,MCB HAWAII,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,MOLOKAI,01/01/2016,12/31/2016,157.0,69.0,42.0,17.0,,,243.0,06/01/2015,03/01/2016
HAWAII,NAS BARBERS POINT,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,PEARL HARBOR,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,PMRF BARKING SANDS,01/01/2016,12/31/2016,305.0,117.0,66.0,29.0,,,451.0,06/01/2015,03/01/2016
HAWAII,SCHOFIELD BARRACKS,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,TRIPLER ARMY MEDICAL CENTER,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,WHEELER ARMY AIRFIELD,01/01/2016,12/31/2016,177.0,94.0,54.0,23.0,,,294.0,06/01/2015,03/01/2016
HAWAII,[OTHER],01/01/2016,12/31/2016,142.0,86.0,50.0,22.0,,,250.0,06/01/2015,03/01/2016
MIDWAY ISLANDS,MIDWAY ISLANDS,01/01/2016,12/31/2016,125.0,65.0,40.0,16.0,,,206.0,06/01/2015,03/01/2016
PUERTO RICO,AGUADILLA,01/01/2016,12/31/2016,171.0,67.0,41.0,17.0,,,255.0,11/01/2015,03/01/2016
PUERTO RICO,BAYAMON,06/01/2016,11/30/2016,167.0,70.0,42.0,18.0,,,255.0,12/01/2015,03/01/2016
PUERTO RICO,BAYAMON,12/01/2016,05/31/2016,195.0,70.0,42.0,18.0,,,283.0,12/01/2015,03/01/2016
PUERTO RICO,CAROLINA,06/01/2016,11/30/2016,167.0,70.0,42.0,18.0,,,255.0,12/01/2015,03/01/2016
PUERTO RICO,CAROLINA,12/01/2016,05/31/2016,195.0,70.0,42.0,18.0,,,283.0,12/01/2015,03/01/2016
PUERTO RICO,CEIBA,01/01/2016,12/31/2016,139.0,74.0,44.0,18.0,,,231.0,10/01/2012,03/01/2016
PUERTO RICO,CULEBRA,01/01/2016,12/31/2016,150.0,79.0,47.0,19.0,,,248.0,03/01/2012,03/01/2016
PUERTO RICO,FAJARDO [INCL ROOSEVELT RDS NAVSTAT],01/01/2016,12/31/2016,139.0,74.0,44.0,18.0,,,231.0,10/01/2012,03/01/2016
PUERTO RICO,"FT. BUCHANAN [INCL GSA SVC CTR, GUAYNABO]",06/01/2016,11/30/2016,167.0,70.0,42.0,18.0,,,255.0,12/01/2015,03/01/2016
PUERTO RICO,"FT. BUCHANAN [INCL GSA SVC CTR, GUAYNABO]",12/01/2016,05/31/2016,195.0,70.0,42.0,18.0,,,283.0,12/01/2015,03/01/2016
PUERTO RICO,HUMACAO,01/01/2016,12/31/2016,139.0,74.0,44.0,18.0,,,231.0,10/01/2012,03/01/2016
PUERTO RICO,LUIS MUNOZ MARIN IAP AGS,06/01/2016,11/30/2016,167.0,70.0,42.0,18.0,,,255.0,12/01/2015,03/01/2016
PUERTO RICO,LUIS MUNOZ MARIN IAP AGS,12/01/2016,05/31/2016,195.0,70.0,42.0,18.0,,,283.0,12/01/2015,03/01/2016
PUERTO RICO,LUQUILLO,01/01/2016,12/31/2016,139.0,74.0,44.0,18.0,,,231.0,10/01/2012,03/01/2016
PUERTO RICO,MAYAGUEZ,01/01/2016,12/31/2016,109.0,90.0,52.0,22.0,,,221.0,09/01/2010,03/01/2016
PUERTO RICO,PONCE,01/01/2016,12/31/2016,149.0,71.0,43.0,18.0,,,238.0,09/01/2012,03/01/2016
PUERTO RICO,RIO GRANDE,01/01/2016,12/31/2016,169.0,98.0,56.0,25.0,,,292.0,06/01/2012,03/01/2016
PUERTO RICO,SABANA SECA [INCL ALL MILITARY],06/01/2016,11/30/2016,167.0,70.0,42.0,18.0,,,255.0,12/01/2015,03/01/2016
PUERTO RICO,SABANA SECA [INCL ALL MILITARY],12/01/2016,05/31/2016,195.0,70.0,42.0,18.0,,,283.0,12/01/2015,03/01/2016
PUERTO RICO,SAN JUAN & NAV RES STA,06/01/2016,11/30/2016,167.0,70.0,42.0,18.0,,,255.0,12/01/2015,03/01/2016
PUERTO RICO,SAN JUAN & NAV RES STA,12/01/2016,05/31/2016,195.0,70.0,42.0,18.0,,,283.0,12/01/2015,03/01/2016
PUERTO RICO,VIEQUES,01/01/2016,12/31/2016,175.0,76.0,45.0,19.0,,,270.0,03/01/2012,03/01/2016
PUERTO RICO,[OTHER],01/01/2016,12/31/2016,109.0,90.0,52.0,22.0,,,221.0,06/01/2012,03/01/2016
VIRGIN ISLANDS (U.S.),ST. CROIX,04/15/2016,12/14/2016,247.0,88.0,51.0,22.0,,,357.0,06/01/2015,03/01/2016
VIRGIN ISLANDS (U.S.),ST. CROIX,12/15/2016,04/14/2016,299.0,93.0,54.0,23.0,,,415.0,06/01/2015,03/01/2016
VIRGIN ISLANDS (U.S.),ST. JOHN,05/01/2016,12/03/2016,170.0,86.0,50.0,21.0,,,277.0,08/01/2015,03/01/2016
VIRGIN ISLANDS (U.S.),ST. JOHN,12/04/2016,04/30/2016,230.0,90.0,52.0,23.0,,,343.0,08/01/2015,03/01/2016
VIRGIN ISLANDS (U.S.),ST. THOMAS,01/01/2016,12/31/2016,240.0,90.0,52.0,22.0,,,352.0,08/01/2015,03/01/2016
WAKE ISLAND,WAKE ISLAND,01/01/2016,12/31/2016,173.0,53.0,34.0,13.0,,,239.0,07/01/2014,03/01/2016
