State/Country,Location,Season Begin,Season End,Lodging,Local Meal Rate,Proportional Meal Rate,Local Incidental,Footnote Number,Footnote Rate,Maximum Per Diem,Effective Date,Publication Date
ALASKA,DENALI NATIONAL PARK,10/01/2026,04/30/2026,199.0,114.0,66.0,29.0,,,342.0,01/01/2026,04/01/2026
ALASKA,DILLINGHAM,01/01/2026,12/31/2026,320.0,114.0,66.0,29.0,,,463.0,01/01/2026,04/01/2026
ALASKA,DUTCH HARBOR-UNALASKA,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,EARECKSON AIR STATION,01/01/2026,12/31/2026,146.0,59.0,39.0,15.0,,,220.0,01/01/2026,04/01/2026
ALASKA,EIELSON AFB,04/16/2026,11/30/2026,279.0,106.0,62.0,27.0,,,412.0,01/01/2026,04/01/2026
ALASKA,EIELSON AFB,12/01/2026,04/15/2026,199.0,106.0,62.0,27.0,,,332.0,01/01/2026,04/01/2026
ALASKA,ELFIN COVE,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,ELMENDORF AFB,04/01/2026,09/30/2026,329.0,118.0,68.0,30.0,,,477.0,01/01/2026,04/01/2026
ALASKA,ELMENDORF AFB,10/01/2026,03/31/2026,239.0,118.0,68.0,30.0,,,387.0,01/01/2026,04/01/2026
ALASKA,FAIRBANKS,04/16/2026,11/30/2026,279.0,106.0,62.0,27.0,,,412.0,01/01/2026,04/01/2026
ALASKA,FAIRBANKS,12/01/2026,04/15/2026,199.0,106.0,62.0,27.0,,,332.0,01/01/2026,04/01/2026
ALASKA,FORT YUKON LRRS,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,FT. GREELY,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,FT. RICHARDSON,04/01/2026,09/30/2026,329.0,118.0,68.0,30.0,,,477.0,01/01/2026,04/01/2026
ALASKA,FT. RICHARDSON,10/01/2026,03/31/2026,239.0,118.0,68.0,30.0,,,387.0,01/01/2026,04/01/2026
ALASKA,FT. WAINWRIGHT,04/16/2026,11/30/2026,279.0,106.0,62.0,27.0,,,412.0,01/01/2026,04/01/2026
ALASKA,FT. WAINWRIGHT,12/01/2026,04/15/2026,199.0,106.0,62.0,27.0,,,332.0,01/01/2026,04/01/2026
ALASKA,GAMBELL,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,GLENNALLEN,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,HAINES,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,HEALY,05/01/2026,09/30/2026,275.0,114.0,66.0,29.0,,,418.0,01/01/2026,04/01/2026
ALASKA,HEALY,10/01/2026,04/30/2026,199.0,114.0,66.0,29.0,,,342.0,01/01/2026,04/01/2026
ALASKA,HOMER,05/01/2026,09/30/2026,275.0,114.0,66.0,29.0,,,418.0,01/01/2026,04/01/2026
ALASKA,HOMER,10/01/2026,04/30/2026,199.0,114.0,66.0,29.0,,,342.0,01/01/2026,04/01/2026
ALASKA,JB ELMENDORF-RICHARDSON,04/01/2026,09/30/2026,329.0,118.0,68.0,30.0,,,477.0,01/01/2026,04/01/2026
ALASKA,JB ELMENDORF-RICHARDSON,10/01/2026,03/31/2026,239.0,118.0,68.0,30.0,,,387.0,01/01/2026,04/01/2026
ALASKA,JUNEAU,02/01/2026,10/31/2026,274.0,114.0,66.0,29.0,,,417.0,01/01/2026,04/01/2026
ALASKA,JUNEAU,11/01/2026,01/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,KAKTOVIK,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,3.0,,382.0,01/01/2026,04/01/2026
ALASKA,KAVIK CAMP,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,3.0,,382.0,01/01/2026,04/01/2026
ALASKA,KENAI-SOLDOTNA,05/01/2026,10/31/2026,275.0,114.0,66.0,29.0,,,418.0,01/01/2026,04/01/2026
ALASKA,KENAI-SOLDOTNA,11/01/2026,04/30/2026,199.0,114.0,66.0,29.0,,,342.0,01/01/2026,04/01/2026
ALASKA,KENNICOTT,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,KETCHIKAN,05/01/2026,09/30/2026,275.0,114.0,66.0,29.0,,,418.0,01/01/2026,04/01/2026
ALASKA,KETCHIKAN,10/01/2026,04/30/2026,188.0,114.0,66.0,29.0,,,331.0,01/01/2026,04/01/2026
ALASKA,KING SALMON LRRS,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,KING SALMON,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,KLAWOCK,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,KODIAK,05/01/2026,11/30/2026,231.0,112.0,65.0,27.0,,,370.0,01/01/2026,04/01/2026
ALASKA,KODIAK,12/01/2026,04/30/2026,145.0,112.0,65.0,27.0,,,284.0,01/01/2026,04/01/2026
ALASKA,KOTZEBUE,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,KULIS AGS,04/01/2026,09/30/2026,329.0,118.0,68.0,30.0,,,477.0,01/01/2026,04/01/2026
ALASKA,KULIS AGS,10/01/2026,03/31/2026,239.0,118.0,68.0,30.0,,,387.0,01/01/2026,04/01/2026
ALASKA,MCCARTHY,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,MCGRATH,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,3.0,,382.0,01/01/2026,04/01/2026
ALASKA,MURPHY DOME,04/16/2026,11/30/2026,279.0,106.0,62.0,27.0,,,412.0,01/01/2026,04/01/2026
ALASKA,MURPHY DOME,12/01/2026,04/15/2026,199.0,106.0,62.0,27.0,,,332.0,01/01/2026,04/01/2026
ALASKA,NOME,05/01/2026,08/31/2026,275.0,114.0,66.0,29.0,,,418.0,01/01/2026,04/01/2026
ALASKA,NOME,09/01/2026,04/30/2026,242.0,114.0,66.0,29.0,,,385.0,01/01/2026,04/01/2026
ALASKA,NOSC ANCHORAGE,04/01/2026,09/30/2026,329.0,118.0,68.0,30.0,,,477.0,01/01/2026,04/01/2026
ALASKA,NOSC ANCHORAGE,10/01/2026,03/31/2026,239.0,118.0,68.0,30.0,,,387.0,01/01/2026,04/01/2026
ALASKA,NUIQSUT,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,3.0,,382.0,01/01/2026,04/01/2026
ALASKA,OLIKTOK LRRS,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,PALMER,05/01/2026,09/30/2026,275.0,114.0,66.0,29.0,,,418.0,01/01/2026,04/01/2026
ALASKA,PALMER,10/01/2026,04/30/2026,199.0,114.0,66.0,29.0,,,342.0,01/01/2026,04/01/2026
ALASKA,PETERSBURG,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,POINT BARROW LRRS,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,POINT HOPE,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,3.0,,382.0,01/01/2026,04/01/2026
ALASKA,POINT LONELY LRRS,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,PORT ALEXANDER,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,3.0,,382.0,01/01/2026,04/01/2026
ALASKA,PORT ALSWORTH,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,PRUDHOE BAY,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,SELDOVIA,05/01/2026,09/30/2026,275.0,114.0,66.0,29.0,,,418.0,01/01/2026,04/01/2026
ALASKA,SELDOVIA,10/01/2026,04/30/2026,199.0,114.0,66.0,29.0,,,342.0,01/01/2026,04/01/2026
ALASKA,SEWARD,04/01/2026,09/30/2026,284.0,151.0,85.0,38.0,,,473.0,01/01/2026,04/01/2026
ALASKA,SEWARD,10/01/2026,03/31/2026,199.0,151.0,85.0,38.0,,,388.0,01/01/2026,04/01/2026
ALASKA,SITKA-MT. EDGECUMBE,05/01/2026,09/30/2026,275.0,114.0,66.0,29.0,,,418.0,01/01/2026,04/01/2026
ALASKA,SITKA-MT. EDGECUMBE,10/01/2026,04/30/2026,199.0,114.0,66.0,29.0,,,342.0,01/01/2026,04/01/2026
ALASKA,SKAGWAY,05/01/2026,09/30/2026,275.0,114.0,66.0,29.0,,,418.0,01/01/2026,04/01/2026
ALASKA,SKAGWAY,10/01/2026,04/30/2026,199.0,114.0,66.0,29.0,,,342.0,01/01/2026,04/01/2026
ALASKA,SLANA,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,SPARREVOHN LRRS,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,SPRUCE CAPE,03/01/2026,09/30/2026,275.0,114.0,66.0,29.0,,,418.0,01/01/2026,04/01/2026
ALASKA,SPRUCE CAPE,10/01/2026,02/28/2026,199.0,114.0,66.0,29.0,,,342.0,01/01/2026,04/01/2026
ALASKA,ST. GEORGE,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,TALKEETNA,01/01/2026,12/31/2026,239.0,118.0,68.0,30.0,,,387.0,01/01/2026,04/01/2026
ALASKA,TANANA,05/01/2026,08/31/2026,275.0,114.0,66.0,29.0,,,418.0,01/01/2026,04/01/2026
ALASKA,TANANA,09/01/2026,04/30/2026,242.0,114.0,66.0,29.0,,,385.0,01/01/2026,04/01/2026
ALASKA,TATALINA LRRS,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,TIN CITY LRRS,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,TOK,01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
ALASKA,VALDEZ,05/16/2026,09/15/2026,275.0,114.0,66.0,29.0,,,418.0,01/01/2026,04/01/2026
ALASKA,VALDEZ,09/16/2026,05/15/2026,199.0,114.0,66.0,29.0,,,342.0,01/01/2026,04/01/2026
ALASKA,WAINWRIGHT,01/01/2026,12/31/2026,295.0,114.0,66.0,29.0,,,438.0,01/01/2026,04/01/2026
ALASKA,WASILLA,06/01/2026,09/30/2026,275.0,103.0,61.0,26.0,,,404.0,01/01/2026,04/01/2026
ALASKA,WASILLA,10/01/2026,05/31/2026,199.0,103.0,61.0,26.0,,,328.0,01/01/2026,04/01/2026
ALASKA,WRANGELL,05/01/2026,09/30/2026,275.0,114.0,66.0,29.0,,,418.0,01/01/2026,04/01/2026
ALASKA,WRANGELL,10/01/2026,04/30/2026,188.0,114.0,66.0,29.0,,,331.0,01/01/2026,04/01/2026
ALASKA,YAKUTAT,06/01/2026,09/30/2026,350.0,114.0,66.0,29.0,,,493.0,01/01/2026,04/01/2026
ALASKA,YAKUTAT,10/01/2026,05/31/2026,199.0,114.0,66.0,29.0,,,342.0,01/01/2026,04/01/2026
ALASKA,[OTHER],01/01/2026,12/31/2026,239.0,114.0,66.0,29.0,,,382.0,01/01/2026,04/01/2026
AMERICAN SAMOA,AMERICAN SAMOA,01/01/2026,12/31/2026,149.0,82.0,50.0,21.0,,,252.0,03/01/2025,04/01/2026
AMERICAN SAMOA,PAGO PAGO,01/01/2026,12/31/2026,149.0,82.0,50.0,21.0,,,252.0,03/01/2025,04/01/2026
GUAM,CAMP BLAZ,01/01/2026,12/31/2026,179.0,99.0,59.0,25.0,,,303.0,04/01/2025,04/01/2026
GUAM,GUAM (INCL ALL MIL INSTAL),01/01/2026,12/31/2026,179.0,99.0,59.0,25.0,,,303.0,04/01/2025,04/01/2026
GUAM,JOINT REGION MARIANAS (ANDERSEN),01/01/2026,12/31/2026,179.0,99.0,59.0,25.0,,,303.0,04/01/2025,04/01/2026
GUAM,JOINT REGION MARIANAS (NAVAL BASE),01/01/2026,12/31/2026,179.0,99.0,59.0,25.0,,,303.0,04/01/2025,04/01/2026
GUAM,TAMUNING,01/01/2026,12/31/2026,179.0,99.0,59.0,25.0,,,303.0,04/01/2025,04/01/2026
HAWAII,CAMP H M SMITH,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,CNI NAVMAG PEARL HARBOR-HICKAM,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,FT. DERUSSEY,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,FT. SHAFTER,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,HICKAM AFB,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,HONOLULU,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,ISLE OF HAWAII: HILO,01/01/2026,12/31/2026,199.0,117.0,68.0,29.0,,,345.0,10/01/2025,04/01/2026
HAWAII,ISLE OF HAWAII: LOCATIONS OTHER THAN HILO,01/01/2026,12/31/2026,242.0,144.0,81.0,36.0,,,422.0,10/01/2025,04/01/2026
HAWAII,ISLE OF KAUAI,01/01/2026,12/31/2026,350.0,132.0,75.0,33.0,,,515.0,10/01/2025,04/01/2026
HAWAII,ISLE OF LANAI,01/01/2026,12/31/2026,242.0,130.0,74.0,33.0,,,405.0,10/01/2025,04/01/2026
HAWAII,ISLE OF MAUI,01/01/2026,12/31/2026,354.0,122.0,70.0,31.0,,,507.0,10/01/2025,04/01/2026
HAWAII,ISLE OF MOLOKAI,01/01/2026,12/31/2026,242.0,130.0,74.0,33.0,,,405.0,10/01/2025,04/01/2026
HAWAII,ISLE OF OAHU,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,JB PEARL HARBOR-HICKAM,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,KAPOLEI,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,KEKAHA PACIFIC MISSILE RANGE FAC,01/01/2026,12/31/2026,350.0,132.0,75.0,33.0,,,515.0,10/01/2025,04/01/2026
HAWAII,KILAUEA MILITARY CAMP,01/01/2026,12/31/2026,199.0,117.0,68.0,29.0,,,345.0,10/01/2025,04/01/2026
HAWAII,LIHUE,01/01/2026,12/31/2026,350.0,132.0,75.0,33.0,,,515.0,10/01/2025,04/01/2026
HAWAII,MCB HAWAII,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,NCTAMS PAC WAHIAWA HI,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,NOSC PEARL HARBOR,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,PEARL HARBOR,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,PMRF BARKING SANDS,01/01/2026,12/31/2026,350.0,132.0,75.0,33.0,,,515.0,10/01/2025,04/01/2026
HAWAII,SCHOFIELD BARRACKS,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,TRIPLER ARMY MEDICAL CENTER,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,WHEELER ARMY AIRFIELD,01/01/2026,12/31/2026,202.0,130.0,74.0,33.0,,,365.0,10/01/2025,04/01/2026
HAWAII,[OTHER],01/01/2026,12/31/2026,242.0,130.0,74.0,33.0,,,405.0,10/01/2025,04/01/2026
MIDWAY ISLANDS,MIDWAY ISLANDS,01/01/2026,12/31/2026,125.0,65.0,42.0,16.0,,,206.0,03/01/2025,04/01/2026
PUERTO RICO,AGUADILLA,06/01/2026,05/31/2026,168.0,78.0,48.0,19.0,,,265.0,04/01/2026,04/01/2026
PUERTO RICO,AGUADILLA,09/01/2026,05/31/2026,149.0,78.0,48.0,19.0,,,246.0,04/01/2026,04/01/2026
PUERTO RICO,BAYAMON,01/01/2026,12/31/2026,295.0,118.0,68.0,30.0,,,443.0,04/01/2026,04/01/2026
PUERTO RICO,CAROLINA,01/01/2026,12/31/2026,295.0,118.0,68.0,30.0,,,443.0,04/01/2026,04/01/2026
PUERTO RICO,CEIBA,01/01/2026,12/31/2026,184.0,88.0,53.0,22.0,,,294.0,04/01/2026,04/01/2026
PUERTO RICO,CULEBRA,01/01/2026,12/31/2026,184.0,93.0,56.0,23.0,,,300.0,04/01/2026,04/01/2026
PUERTO RICO,FAJARDO [INCL ROOSEVELT RDS NAVSTAT],01/01/2026,12/31/2026,184.0,88.0,53.0,22.0,,,294.0,04/01/2026,04/01/2026
PUERTO RICO,"FT. BUCHANAN [INCL GSA SVC CTR, GUAYNABO]",01/01/2026,12/31/2026,295.0,118.0,68.0,30.0,,,443.0,04/01/2026,04/01/2026
PUERTO RICO,HUMACAO,01/01/2026,12/31/2026,184.0,88.0,53.0,22.0,,,294.0,04/01/2026,04/01/2026
PUERTO RICO,LUIS MUNOZ MARIN IAP AGS,01/01/2026,12/31/2026,295.0,118.0,68.0,30.0,,,443.0,04/01/2026,04/01/2026
PUERTO RICO,LUQUILLO,01/01/2026,12/31/2026,184.0,88.0,53.0,22.0,,,294.0,04/01/2026,04/01/2026
PUERTO RICO,MAYAGUEZ,01/01/2026,12/31/2026,129.0,93.0,56.0,23.0,,,245.0,04/01/2026,04/01/2026
PUERTO RICO,PONCE,01/01/2026,12/31/2026,149.0,117.0,68.0,29.0,,,295.0,04/01/2026,04/01/2026
PUERTO RICO,RIO GRANDE,01/01/2026,12/31/2026,219.0,82.0,50.0,21.0,,,322.0,04/01/2026,04/01/2026
PUERTO RICO,SABANA SECA [INCL ALL MILITARY],01/01/2026,12/31/2026,295.0,118.0,68.0,30.0,,,443.0,04/01/2026,04/01/2026
PUERTO RICO,SAN JUAN & NAV RES STA,01/01/2026,12/31/2026,295.0,118.0,68.0,30.0,,,443.0,04/01/2026,04/01/2026
PUERTO RICO,VIEQUES,01/01/2026,12/31/2026,184.0,100.0,59.0,25.0,,,309.0,04/01/2026,04/01/2026
PUERTO RICO,[OTHER],01/01/2026,12/31/2026,184.0,93.0,56.0,23.0,,,300.0,04/01/2026,04/01/2026
VIRGIN ISLANDS (U.S.),ST. CROIX,07/01/2026,10/31/2026,247.0,92.0,55.0,23.0,,,362.0,10/01/2024,04/01/2026
VIRGIN ISLANDS (U.S.),ST. CROIX,11/01/2026,06/30/2026,299.0,92.0,55.0,23.0,,,414.0,10/01/2024,04/01/2026
VIRGIN ISLANDS (U.S.),ST. JOHN,04/15/2026,12/15/2026,324.0,120.0,69.0,30.0,,,474.0,10/01/2024,04/01/2026
VIRGIN ISLANDS (U.S.),ST. JOHN,12/16/2026,04/14/2026,414.0,120.0,69.0,30.0,,,564.0,10/01/2024,04/01/2026
VIRGIN ISLANDS (U.S.),ST. THOMAS,04/15/2026,12/15/2026,324.0,120.0,69.0,30.0,,,474.0,10/01/2024,04/01/2026
VIRGIN ISLANDS (U.S.),ST. THOMAS,12/16/2026,04/14/2026,414.0,120.0,69.0,30.0,,,564.0,10/01/2024,04/01/2026
WAKE ISLAND,WAKE ISLAND,01/01/2026,12/31/2026,133.0,58.0,38.0,15.0,,,206.0,05/01/2023,04/01/2026
